Ticker,Quantity,Avg_Buy_Price,Invested_Amount,Current_Price,Current_Amount,Percent_of_Portfolio,Month,Date
RATNAMANI.NS,3.330732,365.92,1218.79,364.64,1214.51,9.19,May 2015,2015-05-29
ASTRAL.NS,4.938262,179.3,885.45,171.21,845.5,6.398,May 2015,2015-05-29
BRITANNIA.NS,0.436239,919.5,401.12,1119.93,488.56,3.697,May 2015,2015-05-29
VINATIORGA.NS,0.631643,263.86,166.67,276.03,174.35,1.319,May 2015,2015-05-29
CENTURYPLY.NS,1.174512,199.62,234.45,199.19,233.95,1.77,May 2015,2015-05-29
ICRA.NS,0.057594,4070.77,234.45,3854.11,221.97,1.68,May 2015,2015-05-29
AIAENG.NS,0.207602,1129.34,234.45,950.17,197.26,1.493,May 2015,2015-05-29
VSTIND.NS,471.055185,4.06,1914.37,4.16,1959.33,13.961,Jun 2015,2015-06-30
BALKRISIND.NS,1.459205,326.01,475.71,327.44,477.8,3.405,Jun 2015,2015-06-30
KKCL.NS,2.834508,304.2,862.25,345.36,978.92,6.975,Jun 2015,2015-06-30
AJANTPHARM.NS,3.436233,519.92,1786.57,968.2,3326.97,23.706,Jun 2015,2015-06-30
TORNTPHARM.NS,4.096553,436.58,1788.47,545.61,2235.1,15.926,Jun 2015,2015-06-30
ZENSARTECH.NS,11.688126,106.75,1247.7,113.52,1326.8,9.454,Jun 2015,2015-06-30
NAUKRI.NS,0.234473,710.81,166.67,821.95,192.72,1.373,Jun 2015,2015-06-30
KAJARIACER.NS,0.534827,311.63,166.67,337.97,180.76,1.288,Jun 2015,2015-06-30
RATNAMANI.NS,4.339931,364.3,1581.03,339.86,1474.97,10.51,Jun 2015,2015-06-30
ASTRAL.NS,4.938262,179.3,885.45,172.75,853.08,6.079,Jun 2015,2015-06-30
BRITANNIA.NS,0.436239,919.5,401.12,1215.98,530.46,3.78,Jun 2015,2015-06-30
VINATIORGA.NS,1.990041,265.78,528.91,249.88,497.27,3.543,Jun 2015,2015-06-30
VSTIND.NS,504.816293,4.07,2056.28,4.44,2241.08,14.703,Jul 2015,2015-07-31
BALKRISIND.NS,0.599085,278.2,166.67,313.19,187.63,1.231,Jul 2015,2015-07-31
KKCL.NS,2.834508,304.2,862.25,357.03,1012.01,6.64,Jul 2015,2015-07-31
AJANTPHARM.NS,3.020381,536.32,1619.91,965.05,2914.83,19.124,Jul 2015,2015-07-31
TORNTPHARM.NS,4.352437,443.52,1930.39,604.38,2630.53,17.258,Jul 2015,2015-07-31
ZENSARTECH.NS,12.910771,107.63,1389.61,166.39,2148.29,14.095,Jul 2015,2015-07-31
NAUKRI.NS,0.234473,710.81,166.67,803.23,188.34,1.236,Jul 2015,2015-07-31
KAJARIACER.NS,0.534827,311.63,166.67,345.71,184.9,1.213,Jul 2015,2015-07-31
RATNAMANI.NS,4.339931,364.3,1581.03,352.54,1530.01,10.038,Jul 2015,2015-07-31
ASTRAL.NS,3.844366,179.95,691.77,165.26,635.31,4.168,Jul 2015,2015-07-31
BRITANNIA.NS,0.436239,919.5,401.12,1395.65,608.83,3.994,Jul 2015,2015-07-31
VINATIORGA.NS,2.552865,262.77,670.83,264.42,675.02,4.429,Jul 2015,2015-07-31
BAJFINANCE.NS,0.265939,533.63,141.91,536.75,142.74,0.936,Jul 2015,2015-07-31
HINDUNILVR.NS,0.179145,792.17,141.91,795.06,142.43,0.934,Jul 2015,2015-07-31
VSTIND.NS,504.816293,4.07,2056.28,6.8,3430.92,21.084,Aug 2015,2015-08-31
BALKRISIND.NS,0.599085,278.2,166.67,295.64,177.11,1.088,Aug 2015,2015-08-31
KKCL.NS,2.834508,304.2,862.25,360.97,1023.18,6.288,Aug 2015,2015-08-31
AJANTPHARM.NS,2.615594,555.61,1453.24,925.5,2420.73,14.876,Aug 2015,2015-08-31
TORNTPHARM.NS,3.783555,466.15,1763.72,673.7,2548.99,15.664,Aug 2015,2015-08-31
ZENSARTECH.NS,13.781329,111.61,1538.1,145.69,2007.85,12.339,Aug 2015,2015-08-31
NAUKRI.NS,0.234473,710.81,166.67,723.55,169.65,1.043,Aug 2015,2015-08-31
KAJARIACER.NS,0.534827,311.63,166.67,320.28,171.29,1.053,Aug 2015,2015-08-31
RATNAMANI.NS,4.755148,363.72,1729.52,370.85,1763.46,10.837,Aug 2015,2015-08-31
ASTRAL.NS,3.844366,179.95,691.77,192.18,738.82,4.54,Aug 2015,2015-08-31
BRITANNIA.NS,0.436239,919.5,401.12,1296.65,565.65,3.476,Aug 2015,2015-08-31
VINATIORGA.NS,3.123164,262.33,819.31,234.42,732.12,4.499,Aug 2015,2015-08-31
BAJFINANCE.NS,0.534255,543.56,290.4,489.02,261.26,1.606,Aug 2015,2015-08-31
JUBLFOOD.NS,0.809513,183.43,148.49,163.17,132.09,0.812,Aug 2015,2015-08-31
MUNJALSHOW.NS,0.989834,150.01,148.49,130.94,129.61,0.796,Aug 2015,2015-08-31
VSTIND.NS,526.522877,4.18,2201.01,7.3,3842.46,23.516,Sep 2015,2015-09-30
BALKRISIND.NS,0.599085,278.2,166.67,308.7,184.94,1.132,Sep 2015,2015-09-30
KKCL.NS,3.237175,311.07,1006.97,350.99,1136.21,6.954,Sep 2015,2015-09-30
AJANTPHARM.NS,2.19908,585.05,1286.57,913.13,2008.04,12.289,Sep 2015,2015-09-30
TORNTPHARM.NS,3.295383,484.63,1597.05,629.79,2075.39,12.702,Sep 2015,2015-09-30
ZENSARTECH.NS,14.803915,113.67,1682.83,140.73,2083.35,12.75,Sep 2015,2015-09-30
KAJARIACER.NS,0.534827,311.63,166.67,371.94,198.93,1.217,Sep 2015,2015-09-30
RATNAMANI.NS,5.153781,363.66,1874.25,384.22,1980.16,12.119,Sep 2015,2015-09-30
ASTRAL.NS,3.844366,179.95,691.77,188.69,725.4,4.44,Sep 2015,2015-09-30
BRITANNIA.NS,0.436239,919.5,401.12,1363.94,595.0,3.641,Sep 2015,2015-09-30
VINATIORGA.NS,3.123164,262.33,819.31,218.22,681.52,4.171,Sep 2015,2015-09-30
BAJFINANCE.NS,0.835376,520.88,435.13,499.74,417.47,2.555,Sep 2015,2015-09-30
JUBLFOOD.NS,0.809513,183.43,148.49,156.73,126.87,0.776,Sep 2015,2015-09-30
MUNJALSHOW.NS,0.989834,150.01,148.49,130.68,129.35,0.792,Sep 2015,2015-09-30
INFY.NS,0.337384,428.97,144.73,457.7,154.42,0.945,Sep 2015,2015-09-30
VSTIND.NS,536.570405,4.24,2273.48,7.29,3912.36,23.086,Oct 2015,2015-10-30
BALKRISIND.NS,0.599085,278.2,166.67,300.69,180.14,1.063,Oct 2015,2015-10-30
KKCL.NS,3.444612,313.37,1079.45,343.26,1182.39,6.977,Oct 2015,2015-10-30
AJANTPHARM.NS,1.744268,626.56,1092.89,956.11,1667.71,9.841,Oct 2015,2015-10-30
TORNTPHARM.NS,3.295383,484.63,1597.05,646.1,2129.13,12.563,Oct 2015,2015-10-30
ZENSARTECH.NS,15.307503,114.67,1755.3,167.77,2568.15,15.154,Oct 2015,2015-10-30
KAJARIACER.NS,0.534827,311.63,166.67,423.01,226.24,1.335,Oct 2015,2015-10-30
RATNAMANI.NS,5.337983,364.69,1946.72,400.54,2138.07,12.616,Oct 2015,2015-10-30
ASTRAL.NS,3.844366,179.95,691.77,184.35,708.72,4.182,Oct 2015,2015-10-30
BRITANNIA.NS,0.436239,919.5,401.12,1430.28,623.94,3.682,Oct 2015,2015-10-30
VINATIORGA.NS,3.123164,262.33,819.31,205.85,642.91,3.794,Oct 2015,2015-10-30
BAJFINANCE.NS,0.981075,517.39,507.6,508.61,498.98,2.944,Oct 2015,2015-10-30
JUBLFOOD.NS,0.809513,183.43,148.49,143.34,116.04,0.685,Oct 2015,2015-10-30
MUNJALSHOW.NS,0.989834,150.01,148.49,130.72,129.39,0.763,Oct 2015,2015-10-30
INFY.NS,0.49423,439.48,217.2,451.38,223.09,1.316,Oct 2015,2015-10-30
VSTIND.NS,568.176342,4.41,2505.66,7.69,4366.6,26.058,Nov 2015,2015-11-30
BALKRISIND.NS,0.599085,278.2,166.67,305.96,183.3,1.094,Nov 2015,2015-11-30
AJANTPHARM.NS,1.744268,626.56,1092.89,818.28,1427.3,8.517,Nov 2015,2015-11-30
TORNTPHARM.NS,3.295383,484.63,1597.05,602.43,1985.25,11.847,Nov 2015,2015-11-30
ZENSARTECH.NS,16.658781,119.31,1987.48,190.03,3165.69,18.891,Nov 2015,2015-11-30
KAJARIACER.NS,1.093273,364.82,398.84,441.57,482.75,2.881,Nov 2015,2015-11-30
RATNAMANI.NS,5.92284,367.88,2178.9,354.56,2100.03,12.532,Nov 2015,2015-11-30
ASTRAL.NS,2.185598,185.78,406.04,184.4,403.02,2.405,Nov 2015,2015-11-30
BRITANNIA.NS,0.436239,919.5,401.12,1292.24,563.73,3.364,Nov 2015,2015-11-30
VINATIORGA.NS,3.123164,262.33,819.31,188.12,587.52,3.506,Nov 2015,2015-11-30
BAJFINANCE.NS,1.437496,514.63,739.78,539.64,775.73,4.629,Nov 2015,2015-11-30
JUBLFOOD.NS,0.809513,183.43,148.49,150.85,122.12,0.729,Nov 2015,2015-11-30
MUNJALSHOW.NS,0.989834,150.01,148.49,148.39,146.89,0.877,Nov 2015,2015-11-30
INFY.NS,0.49423,439.48,217.2,432.48,213.74,1.275,Nov 2015,2015-11-30
ECLERX.NS,0.259273,895.49,232.18,901.52,233.74,1.395,Nov 2015,2015-11-30
VSTIND.NS,580.512252,4.48,2600.66,7.72,4483.85,26.401,Dec 2015,2015-12-31
BALKRISIND.NS,0.599085,278.2,166.67,298.29,178.7,1.052,Dec 2015,2015-12-31
AJANTPHARM.NS,1.10772,685.7,759.56,821.8,910.32,5.36,Dec 2015,2015-12-31
TORNTPHARM.NS,3.449677,490.5,1692.05,608.57,2099.38,12.361,Dec 2015,2015-12-31
ZENSARTECH.NS,17.176757,121.24,2082.48,189.76,3259.48,19.192,Dec 2015,2015-12-31
KAJARIACER.NS,1.093273,364.82,398.84,458.17,500.9,2.949,Dec 2015,2015-12-31
RATNAMANI.NS,5.92284,367.88,2178.9,340.27,2015.36,11.866,Dec 2015,2015-12-31
ASTRAL.NS,1.944745,184.31,358.44,194.63,378.51,2.229,Dec 2015,2015-12-31
BRITANNIA.NS,0.436239,919.5,401.12,1312.73,572.67,3.372,Dec 2015,2015-12-31
VINATIORGA.NS,3.123164,262.33,819.31,224.45,700.98,4.127,Dec 2015,2015-12-31
BAJFINANCE.NS,1.611563,517.99,834.78,585.31,943.27,5.554,Dec 2015,2015-12-31
JUBLFOOD.NS,0.809513,183.43,148.49,145.23,117.56,0.692,Dec 2015,2015-12-31
MUNJALSHOW.NS,0.989834,150.01,148.49,153.91,152.35,0.897,Dec 2015,2015-12-31
INFY.NS,0.49423,439.48,217.2,439.43,217.18,1.279,Dec 2015,2015-12-31
ECLERX.NS,0.259273,895.49,232.18,936.08,242.7,1.429,Dec 2015,2015-12-31
IGL.NS,1.113752,85.3,95.0,93.96,104.65,0.616,Dec 2015,2015-12-31
KKCL.NS,0.292724,324.53,95.0,361.35,105.78,0.623,Dec 2015,2015-12-31
VSTIND.NS,593.222465,4.55,2699.28,7.72,4579.32,28.734,Jan 2016,2016-01-29
BALKRISIND.NS,0.599085,278.2,166.67,280.32,167.94,1.054,Jan 2016,2016-01-29
AJANTPHARM.NS,0.820271,722.8,592.89,786.13,644.84,4.046,Jan 2016,2016-01-29
TORNTPHARM.NS,3.449677,490.5,1692.05,586.44,2023.02,12.694,Jan 2016,2016-01-29
ZENSARTECH.NS,17.697861,123.24,2181.11,158.4,2803.27,17.589,Jan 2016,2016-01-29
KAJARIACER.NS,1.308579,380.16,497.47,454.42,594.64,3.731,Jan 2016,2016-01-29
RATNAMANI.NS,5.92284,367.88,2178.9,310.93,1841.59,11.555,Jan 2016,2016-01-29
BRITANNIA.NS,0.436239,919.5,401.12,1190.21,519.22,3.258,Jan 2016,2016-01-29
VINATIORGA.NS,3.123164,262.33,819.31,198.61,620.3,3.892,Jan 2016,2016-01-29
BAJFINANCE.NS,1.777691,525.07,933.41,577.37,1026.39,6.44,Jan 2016,2016-01-29
JUBLFOOD.NS,0.809513,183.43,148.49,124.51,100.79,0.632,Jan 2016,2016-01-29
MUNJALSHOW.NS,0.989834,150.01,148.49,135.67,134.29,0.843,Jan 2016,2016-01-29
INFY.NS,0.49423,439.48,217.2,463.09,228.87,1.436,Jan 2016,2016-01-29
ECLERX.NS,0.364078,908.61,330.8,928.08,337.89,2.12,Jan 2016,2016-01-29
IGL.NS,2.167456,89.33,193.63,99.44,215.54,1.352,Jan 2016,2016-01-29
KKCL.NS,0.292724,324.53,95.0,339.14,99.27,0.623,Jan 2016,2016-01-29
VSTIND.NS,619.60695,4.68,2902.27,6.88,4263.07,29.341,Feb 2016,2016-02-29
BALKRISIND.NS,0.599085,278.2,166.67,262.57,157.3,1.083,Feb 2016,2016-02-29
AJANTPHARM.NS,0.553359,770.26,426.23,803.47,444.61,3.06,Feb 2016,2016-02-29
TORNTPHARM.NS,3.796535,499.15,1895.04,545.18,2069.8,14.246,Feb 2016,2016-02-29
ZENSARTECH.NS,18.989414,125.55,2384.09,147.64,2803.64,19.297,Feb 2016,2016-02-29
RATNAMANI.NS,5.92284,367.88,2178.9,265.3,1571.32,10.815,Feb 2016,2016-02-29
BRITANNIA.NS,0.377412,932.47,351.93,1219.78,460.36,3.169,Feb 2016,2016-02-29
VINATIORGA.NS,3.123164,262.33,819.31,179.85,561.7,3.866,Feb 2016,2016-02-29
BAJFINANCE.NS,2.124877,534.8,1136.39,577.73,1227.6,8.449,Feb 2016,2016-02-29
JUBLFOOD.NS,0.809513,183.43,148.49,97.37,78.82,0.542,Feb 2016,2016-02-29
MUNJALSHOW.NS,0.989834,150.01,148.49,112.97,111.82,0.77,Feb 2016,2016-02-29
INFY.NS,0.929398,452.1,420.18,430.95,400.52,2.757,Feb 2016,2016-02-29
IGL.NS,4.19397,94.57,396.61,90.3,378.7,2.606,Feb 2016,2016-02-29
VSTIND.NS,628.882742,4.72,2968.86,7.53,4734.61,29.503,Mar 2016,2016-03-31
BALKRISIND.NS,0.599085,278.2,166.67,292.06,174.97,1.09,Mar 2016,2016-03-31
AJANTPHARM.NS,0.287487,815.53,234.45,874.61,251.44,1.567,Mar 2016,2016-03-31
TORNTPHARM.NS,3.916172,500.9,1961.63,593.37,2323.73,14.48,Mar 2016,2016-03-31
ZENSARTECH.NS,19.431328,126.12,2450.68,164.83,3202.78,19.958,Mar 2016,2016-03-31
RATNAMANI.NS,5.92284,367.88,2178.9,293.12,1736.09,10.818,Mar 2016,2016-03-31
BRITANNIA.NS,0.236934,989.53,234.45,1188.91,281.69,1.755,Mar 2016,2016-03-31
VINATIORGA.NS,3.123164,262.33,819.31,188.11,587.49,3.661,Mar 2016,2016-03-31
BAJFINANCE.NS,2.235003,538.25,1202.98,676.23,1511.37,9.418,Mar 2016,2016-03-31
JUBLFOOD.NS,0.809513,183.43,148.49,124.97,101.16,0.63,Mar 2016,2016-03-31
MUNJALSHOW.NS,0.989834,150.01,148.49,125.53,124.25,0.774,Mar 2016,2016-03-31
INFY.NS,0.929398,452.1,420.18,484.31,450.12,2.805,Mar 2016,2016-03-31
IGL.NS,4.898336,94.56,463.2,101.18,495.59,3.088,Mar 2016,2016-03-31
BAJAJ-AUTO.NS,0.037474,1777.03,66.59,1935.77,72.54,0.452,Mar 2016,2016-03-31
VSTIND.NS,632.025382,4.73,2991.87,7.43,4696.04,28.441,Apr 2016,2016-04-29
BALKRISIND.NS,0.599085,278.2,166.67,308.02,184.53,1.118,Apr 2016,2016-04-29
AJANTPHARM.NS,0.287487,815.53,234.45,940.0,270.24,1.637,Apr 2016,2016-04-29
TORNTPHARM.NS,3.916172,500.9,1961.63,633.21,2479.77,15.018,Apr 2016,2016-04-29
ZENSARTECH.NS,19.568412,126.41,2473.69,172.55,3376.57,20.45,Apr 2016,2016-04-29
RATNAMANI.NS,5.92284,367.88,2178.9,307.88,1823.51,11.044,Apr 2016,2016-04-29
BRITANNIA.NS,0.236934,989.53,234.45,1266.84,300.16,1.818,Apr 2016,2016-04-29
VINATIORGA.NS,3.123164,262.33,819.31,220.26,687.9,4.166,Apr 2016,2016-04-29
BAJFINANCE.NS,2.269269,540.26,1226.0,666.95,1513.48,9.166,Apr 2016,2016-04-29
