Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing,Stocks_Affected
Apr 2016,2016-04-29,0.0,20858.21,1738.183958,0.0,0.0,0.0,0.0,0.0,20858.21,0
May 2016,2016-05-31,0.0,21595.97,1799.664068,0.0,0.0,0.0,0.0,0.0,21595.97,0
Jun 2016,2016-06-30,0.0,22259.13,1854.927104,268.52,0.0,268.52,268.52,0.0,22266.15,1
Jul 2016,2016-07-29,0.0,25677.51,2139.792437,177.29,0.0,177.29,177.29,0.0,25696.46,1
Aug 2016,2016-08-31,0.0,28762.64,2396.886374,0.0,0.0,0.0,0.0,0.0,28762.64,0
Sep 2016,2016-09-30,0.0,29149.93,2429.160512,695.15,0.0,695.15,695.15,0.0,29170.71,3
Oct 2016,2016-10-28,0.0,31095.33,2591.277322,618.99,0.0,618.99,618.99,0.0,31112.41,2
Nov 2016,2016-11-30,0.0,28532.85,2377.73768,256.96,0.0,256.96,256.96,0.0,28505.37,2
Dec 2016,2016-12-30,0.0,26954.38,2246.198347,69.46,0.0,69.46,69.46,0.0,26952.26,2
Jan 2017,2017-01-31,0.0,30608.54,2550.711886,188.55,0.0,188.55,188.55,0.0,30628.38,3
Feb 2017,2017-02-28,0.0,32297.57,2691.463772,251.62,0.0,251.62,251.62,0.0,32311.73,1
Mar 2017,2017-03-31,0.0,34334.17,2861.180518,296.84,0.0,296.84,296.84,0.0,34339.12,1
Apr 2017,2017-04-28,0.0,38212.14,3184.345296,937.74,0.0,937.74,937.74,0.0,38317.19,5
May 2017,2017-05-31,0.0,39679.19,3306.598958,426.85,0.0,426.85,426.85,0.0,39676.89,2
Jun 2017,2017-06-30,0.0,42665.96,3555.496738,659.25,0.0,659.25,659.25,0.0,42701.38,6
Jul 2017,2017-07-31,0.0,46005.42,3833.784686,1091.14,0.0,1091.14,1091.14,0.0,45990.94,5
Aug 2017,2017-08-31,0.0,44824.18,3735.348416,387.46,0.0,387.46,387.46,0.0,44820.45,3
Sep 2017,2017-09-29,0.0,44789.49,3732.457368,0.0,0.0,0.0,0.0,0.0,44789.49,0
Oct 2017,2017-10-31,0.0,45128.43,3760.702831,3760.7,0.0,3760.7,3760.7,0.0,45296.9,4
Nov 2017,2017-11-30,0.0,44563.3,3713.608292,774.78,0.0,774.78,774.78,0.0,44516.2,4
Dec 2017,2017-12-29,0.0,46511.63,3875.969493,17.79,0.0,17.79,17.79,0.0,46512.67,1
Jan 2018,2018-01-31,0.0,44036.36,3669.696972,157.71,0.0,157.71,157.71,0.0,44034.69,2
Feb 2018,2018-02-28,0.0,45641.87,3803.489272,3803.49,0.0,3803.49,3803.49,0.0,45522.09,4
Mar 2018,2018-03-28,0.0,45282.87,3773.572889,1786.36,0.0,1786.36,1786.36,0.0,45114.17,11
Apr 2018,2018-04-30,0.0,47377.52,3948.126746,219.95,0.0,219.95,219.95,0.0,47376.47,1
May 2018,2018-05-31,0.0,46450.88,3870.906379,3870.91,0.0,3870.91,3870.91,0.0,46399.58,11
Jun 2018,2018-06-29,0.0,46875.82,3906.318143,3367.03,0.0,3367.03,3367.03,0.0,46637.22,30
Jul 2018,2018-07-31,0.0,51182.7,4265.224935,1091.48,0.0,1091.48,1091.48,0.0,51165.36,8
Aug 2018,2018-08-31,0.0,54228.77,4519.064423,913.2,0.0,913.2,913.2,0.0,54291.04,4
Sep 2018,2018-09-28,0.0,44933.16,3744.42975,2023.09,0.0,2023.09,2023.09,0.0,44564.4,7
Oct 2018,2018-10-31,0.0,47002.73,3916.894064,957.77,0.0,957.77,957.77,0.0,46997.56,3
Nov 2018,2018-11-30,0.0,49850.36,4154.196505,1031.45,0.0,1031.45,1031.45,0.0,49906.79,5
Dec 2018,2018-12-31,0.0,51323.12,4276.926671,150.02,0.0,150.02,150.02,0.0,51319.48,1
Jan 2019,2019-01-31,0.0,51693.11,4307.759104,1970.24,0.0,1970.24,1970.24,0.0,51799.88,9
Feb 2019,2019-02-28,0.0,50694.87,4224.572576,0.0,0.0,0.0,0.0,0.0,50694.87,0
Mar 2019,2019-03-29,0.0,56475.37,4706.280493,0.0,0.0,0.0,0.0,0.0,56475.37,0
Apr 2019,2019-04-30,0.0,57708.41,4809.034239,4809.03,0.0,4809.03,4809.03,0.0,57699.36,5
May 2019,2019-05-31,0.0,63693.62,5307.801805,5307.8,0.0,5307.8,5307.8,0.0,64311.22,11
Jun 2019,2019-06-28,0.0,65643.37,5470.281061,2630.89,0.0,2630.89,2630.89,0.0,65612.23,13
Jul 2019,2019-07-31,0.0,57728.56,4810.713637,3101.17,0.0,3101.17,3101.17,0.0,57460.67,9
Aug 2019,2019-08-30,0.0,59144.83,4928.7355,1486.77,0.0,1486.77,1486.77,0.0,59147.74,3
Sep 2019,2019-09-30,0.0,68141.17,5678.431237,413.4,0.0,413.4,413.4,0.0,68175.48,1
Oct 2019,2019-10-31,0.0,69972.55,5831.045743,894.53,0.0,894.53,894.53,0.0,70025.29,3
Nov 2019,2019-11-29,0.0,69874.38,5822.864675,425.89,0.0,425.89,425.89,0.0,69869.79,2
Dec 2019,2019-12-31,0.0,71633.1,5969.424591,96.95,0.0,96.95,96.95,0.0,71634.61,2
Jan 2020,2020-01-31,0.0,74946.19,6245.515656,2373.09,0.0,2373.09,2373.09,0.0,75034.38,8
Feb 2020,2020-02-28,0.0,73982.3,6165.191489,0.0,0.0,0.0,0.0,0.0,73982.3,0
Mar 2020,2020-03-31,0.0,43489.58,3624.13129,799.34,0.0,799.34,799.34,0.0,43238.69,5
Apr 2020,2020-04-30,0.0,49336.17,4111.347512,1645.99,0.0,1645.99,1645.99,0.0,49886.07,5
May 2020,2020-05-29,0.0,45194.08,3766.173184,245.72,0.0,245.72,245.72,0.0,45206.12,1
Jun 2020,2020-06-30,0.0,56371.2,4697.599931,0.0,0.0,0.0,0.0,0.0,56371.2,0
Jul 2020,2020-07-30,0.0,62355.93,5196.327343,2163.91,0.0,2163.91,2163.91,0.0,62449.65,8
Aug 2020,2020-08-31,0.0,67169.04,5597.419816,5597.42,0.0,5597.42,5597.42,0.0,67470.57,12
Sep 2020,2020-09-30,0.0,66123.24,5510.270123,3621.08,0.0,3621.08,3621.08,0.0,66323.13,7
Oct 2020,2020-10-30,0.0,66860.42,5571.701349,2630.33,0.0,2630.33,2630.33,0.0,66860.1,10
Nov 2020,2020-11-27,0.0,86965.36,7247.113604,524.66,0.0,524.66,524.66,0.0,87070.7,2
Dec 2020,2020-12-31,0.0,92914.21,7742.850966,511.43,0.0,511.43,511.43,0.0,92957.69,4
Jan 2021,2021-01-29,0.0,88772.17,7397.681054,0.0,0.0,0.0,0.0,0.0,88772.17,0
Feb 2021,2021-02-26,0.0,97659.15,8138.262821,583.49,0.0,583.49,583.49,0.0,97751.8,2
Mar 2021,2021-03-31,0.0,98007.52,8167.293691,0.0,0.0,0.0,0.0,0.0,98007.52,0
Apr 2021,2021-04-30,0.0,106456.65,8871.387539,523.94,0.0,523.94,523.94,0.0,106531.87,1
May 2021,2021-05-31,0.0,113223.03,9435.252574,1901.28,0.0,1901.28,1901.28,0.0,113288.92,7
Jun 2021,2021-06-30,0.0,121919.72,10159.976258,840.39,0.0,840.39,840.39,0.0,122037.26,2
Jul 2021,2021-07-30,0.0,134093.51,11174.459403,2313.71,0.0,2313.71,2313.71,0.0,134263.43,4
Aug 2021,2021-08-31,0.0,147408.04,12284.003576,5354.56,0.0,5354.56,5354.56,0.0,147305.58,6
Sep 2021,2021-09-30,0.0,149531.71,12460.976034,1602.24,0.0,1602.24,1602.24,0.0,149593.77,2
Oct 2021,2021-10-29,0.0,146536.49,12211.374417,10031.23,0.0,10031.23,10031.23,0.0,146221.97,8
Nov 2021,2021-11-30,0.0,141805.24,11817.103365,3875.82,0.0,3875.82,3875.82,0.0,142098.86,3
Dec 2021,2021-12-31,0.0,145748.47,12145.705653,602.29,0.0,602.29,602.29,0.0,145822.51,3
Jan 2022,2022-01-31,0.0,144371.43,12030.952656,0.0,0.0,0.0,0.0,0.0,144371.43,0
Feb 2022,2022-02-28,0.0,138512.11,11542.675818,501.85,0.0,501.85,501.85,0.0,138478.74,3
Mar 2022,2022-03-31,0.0,147147.71,12262.308946,1844.43,0.0,1844.43,1844.43,0.0,147282.42,3
Apr 2022,2022-04-29,0.0,143767.99,11980.666079,4560.33,0.0,4560.33,4560.33,0.0,143713.44,11
May 2022,2022-05-31,0.0,129828.99,10819.082548,2715.68,0.0,2715.68,2715.68,0.0,129616.78,5
Jun 2022,2022-06-30,0.0,115967.43,9663.952899,9663.95,0.0,9663.95,9663.95,0.0,114712.0,3
Jul 2022,2022-07-29,0.0,137273.08,11439.423197,11439.42,0.0,11439.42,11439.42,0.0,137774.85,3
Aug 2022,2022-08-30,0.0,144655.79,12054.648864,4341.5,0.0,4341.5,4341.5,0.0,144975.45,11
Sep 2022,2022-09-30,0.0,140757.68,11729.806716,5941.72,0.0,5941.72,5941.72,0.0,140627.48,7
Oct 2022,2022-10-31,0.0,139265.22,11605.434957,4070.38,0.0,4070.38,4070.38,0.0,139280.04,5
Nov 2022,2022-11-30,0.0,137991.91,11499.326056,3492.79,0.0,3492.79,3492.79,0.0,138063.75,5
Dec 2022,2022-12-30,0.0,136918.89,11409.907673,3243.64,0.0,3243.64,3243.64,0.0,137742.49,5
Jan 2023,2023-01-31,0.0,135438.29,11286.523852,11286.52,0.0,11286.52,11286.52,0.0,135357.61,4
Feb 2023,2023-02-28,0.0,129711.64,10809.303052,10809.3,0.0,10809.3,10809.3,0.0,129433.89,6
Mar 2023,2023-03-31,0.0,127808.48,10650.706569,10650.71,0.0,10650.71,10650.71,0.0,128360.23,13
Apr 2023,2023-04-28,0.0,141170.18,11764.181844,7840.56,0.0,7840.56,7840.56,0.0,142010.7,6
May 2023,2023-05-31,0.0,150294.13,12524.511061,3797.51,0.0,3797.51,3797.51,0.0,150673.2,4
Jun 2023,2023-06-30,0.0,162460.78,13538.398554,7704.11,0.0,7704.11,7704.11,0.0,162514.57,5
Jul 2023,2023-07-31,0.0,176904.82,14742.068647,9611.25,0.0,9611.25,9611.25,0.0,177170.03,17
Aug 2023,2023-08-31,0.0,189907.94,15825.66143,4223.07,0.0,4223.07,4223.07,0.0,190315.63,4
Sep 2023,2023-09-29,0.0,188597.09,15716.423921,1353.68,0.0,1353.68,1353.68,0.0,188609.48,2
Oct 2023,2023-10-31,0.0,185854.54,15487.878555,187.47,0.0,187.47,187.47,0.0,185853.02,1
Nov 2023,2023-11-30,0.0,201406.99,16783.915918,2698.38,0.0,2698.38,2698.38,0.0,201682.3,6
Dec 2023,2023-12-29,0.0,217254.81,18104.567088,0.0,0.0,0.0,0.0,0.0,217254.81,0
Jan 2024,2024-01-31,0.0,228722.72,19060.226344,19060.23,0.0,19060.23,19060.23,0.0,228572.92,3
Feb 2024,2024-02-29,0.0,227602.28,18966.857036,16879.57,0.0,16879.57,16879.57,0.0,227603.11,6
Mar 2024,2024-03-28,0.0,226190.61,18849.217835,15062.02,0.0,15062.02,15062.02,0.0,225740.72,5
Apr 2024,2024-04-30,0.0,253025.59,21085.46559,10116.72,0.0,10116.72,10116.72,0.0,253987.72,3
May 2024,2024-05-31,0.0,264909.43,22075.786137,16276.5,0.0,16276.5,16276.5,0.0,266563.41,7
Jun 2024,2024-06-28,0.0,295965.1,24663.758611,4320.46,0.0,4320.46,4320.46,0.0,296063.0,2
Jul 2024,2024-07-31,0.0,303210.61,25267.550788,18028.75,0.0,18028.75,18028.75,0.0,304266.64,23
Aug 2024,2024-08-30,0.0,297808.99,24817.416198,13105.91,0.0,13105.91,13105.91,0.0,298907.27,6
Sep 2024,2024-09-30,0.0,298881.85,24906.82115,4876.34,0.0,4876.34,4876.34,0.0,298595.22,2
Oct 2024,2024-10-31,0.0,278921.33,23243.444237,3543.2,0.0,3543.2,3543.2,0.0,278563.53,3
Nov 2024,2024-11-29,0.0,289196.61,24099.717631,2877.32,0.0,2877.32,2877.32,0.0,289300.54,3
Dec 2024,2024-12-31,0.0,285441.57,23786.79789,6586.15,0.0,6586.15,6586.15,0.0,285931.19,4
Jan 2025,2025-01-31,0.0,264542.72,22045.226767,977.61,0.0,977.61,977.61,0.0,264469.99,1
Feb 2025,2025-02-28,0.0,223480.08,18623.33975,10076.43,0.0,10076.43,10076.43,0.0,222419.59,14
Mar 2025,2025-03-31,0.0,239213.02,19934.418534,628.71,0.0,628.71,628.71,0.0,239315.29,1
Apr 2025,2025-04-30,0.0,246405.24,20533.769599,15225.3,0.0,15225.3,15225.3,0.0,246540.35,8
May 2025,2025-05-30,0.0,266357.19,22196.432674,3598.74,0.0,3598.74,3598.74,0.0,266770.6,2
Jun 2025,2025-06-30,0.0,275594.6,22966.216291,4717.16,0.0,4717.16,4717.16,0.0,275665.24,1
Jul 2025,2025-07-31,0.0,267543.05,22295.25437,8337.66,0.0,8337.66,8337.66,0.0,268104.59,7
Aug 2025,2025-08-29,0.0,264472.49,22039.374397,16330.47,0.0,16330.47,16330.47,0.0,264222.76,10
Sep 2025,2025-09-30,0.0,283475.0,23622.916865,13536.85,0.0,13536.85,13536.85,0.0,283905.76,7
