Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing,Stocks_Affected
Apr 2016,2016-04-29,0.0,16468.05,1372.337393,263.26,0.0,263.26,263.26,0.0,16470.7,2
May 2016,2016-05-31,0.0,16758.27,1396.522142,1396.52,0.0,1396.52,1396.52,0.0,16765.54,4
Jun 2016,2016-06-30,0.0,17409.15,1450.762836,565.56,0.0,565.56,565.56,0.0,17420.44,3
Jul 2016,2016-07-29,0.0,19834.58,1652.881659,440.21,0.0,440.21,440.21,0.0,19881.97,3
Aug 2016,2016-08-31,0.0,26600.1,2216.674813,274.0,0.0,274.0,274.0,0.0,26637.54,1
Sep 2016,2016-09-30,0.0,26504.61,2208.71762,0.0,0.0,0.0,0.0,0.0,26504.61,0
Oct 2016,2016-10-28,0.0,26877.09,2239.757346,325.88,0.0,325.88,325.88,0.0,26870.61,2
Nov 2016,2016-11-30,0.0,25151.22,2095.935327,2095.94,0.0,2095.94,2095.94,0.0,24888.75,4
Dec 2016,2016-12-30,0.0,25169.79,2097.482556,1393.64,0.0,1393.64,1393.64,0.0,25152.02,5
Jan 2017,2017-01-31,0.0,26297.64,2191.469662,0.0,0.0,0.0,0.0,0.0,26297.64,0
Feb 2017,2017-02-28,0.0,28588.02,2382.335283,0.0,0.0,0.0,0.0,0.0,28588.02,0
Mar 2017,2017-03-31,0.0,30043.07,2503.589119,0.0,0.0,0.0,0.0,0.0,30043.07,0
Apr 2017,2017-04-28,0.0,31908.02,2659.001758,0.0,0.0,0.0,0.0,0.0,31908.02,0
May 2017,2017-05-31,0.0,32649.37,2720.780926,2720.78,0.0,2720.78,2720.78,0.0,32906.64,4
Jun 2017,2017-06-30,0.0,35297.45,2941.454268,853.23,0.0,853.23,853.23,0.0,35326.9,2
Jul 2017,2017-07-31,0.0,39337.36,3278.113072,3278.11,0.0,3278.11,3278.11,0.0,39533.43,8
Aug 2017,2017-08-31,0.0,37444.6,3120.383593,3120.38,0.0,3120.38,3120.38,0.0,37492.37,11
Sep 2017,2017-09-29,0.0,38692.84,3224.403111,2486.28,0.0,2486.28,2486.28,0.0,38712.73,11
Oct 2017,2017-10-31,0.0,42757.0,3563.082991,3563.08,0.0,3563.08,3563.08,0.0,43160.94,7
Nov 2017,2017-11-30,0.0,44170.39,3680.865653,3680.87,0.0,3680.87,3680.87,0.0,44223.7,3
Dec 2017,2017-12-29,0.0,44997.94,3749.828513,3749.83,0.0,3749.83,3749.83,0.0,45033.57,3
Jan 2018,2018-01-31,0.0,43414.17,3617.847829,3617.85,0.0,3617.85,3617.85,0.0,43172.06,5
Feb 2018,2018-02-28,0.0,42264.05,3522.004059,3522.0,0.0,3522.0,3522.0,0.0,42265.71,9
Mar 2018,2018-03-28,0.0,40850.78,3404.231628,3404.23,0.0,3404.23,3404.23,0.0,40756.49,16
Apr 2018,2018-04-30,0.0,44312.01,3692.667578,3692.67,0.0,3692.67,3692.67,0.0,44248.89,20
May 2018,2018-05-31,0.0,39584.82,3298.735149,3298.74,0.0,3298.74,3298.74,0.0,39297.75,12
Jun 2018,2018-06-29,0.0,37865.06,3155.421362,3155.42,0.0,3155.42,3155.42,0.0,37969.8,9
Jul 2018,2018-07-31,0.0,39052.37,3254.363841,3254.36,0.0,3254.36,3254.36,0.0,39127.69,6
Aug 2018,2018-08-31,0.0,41517.18,3459.764685,3459.76,0.0,3459.76,3459.76,0.0,41682.71,8
Sep 2018,2018-09-28,0.0,37593.66,3132.805369,3132.81,0.0,3132.81,3132.81,0.0,37242.37,6
Oct 2018,2018-10-31,0.0,38024.91,3168.742454,3168.74,0.0,3168.74,3168.74,0.0,37956.12,8
Nov 2018,2018-11-30,0.0,37870.66,3155.888567,3155.89,0.0,3155.89,3155.89,0.0,37943.59,6
Dec 2018,2018-12-31,0.0,38973.95,3247.829141,2383.91,0.0,2383.91,2383.91,0.0,39002.82,3
Jan 2019,2019-01-31,0.0,39332.4,3277.700195,2127.8,0.0,2127.8,2127.8,0.0,39371.22,3
Feb 2019,2019-02-28,0.0,38057.13,3171.42712,760.0,0.0,760.0,760.0,0.0,38026.08,1
Mar 2019,2019-03-29,0.0,40745.37,3395.447771,910.78,0.0,910.78,910.78,0.0,40767.99,2
Apr 2019,2019-04-30,0.0,41204.14,3433.678306,2802.56,0.0,2802.56,2802.56,0.0,41270.14,4
May 2019,2019-05-31,0.0,42049.3,3504.108452,537.18,0.0,537.18,537.18,0.0,42054.39,2
Jun 2019,2019-06-28,0.0,40983.3,3415.274786,3415.27,0.0,3415.27,3415.27,0.0,40882.56,7
Jul 2019,2019-07-31,0.0,37915.6,3159.633549,3159.63,0.0,3159.63,3159.63,0.0,37751.97,7
Aug 2019,2019-08-30,0.0,38917.79,3243.149099,3243.15,0.0,3243.15,3243.15,0.0,39061.63,8
Sep 2019,2019-09-30,0.0,41316.48,3443.040206,3443.04,0.0,3443.04,3443.04,0.0,41596.1,7
Oct 2019,2019-10-31,0.0,43530.41,3627.534459,2763.19,0.0,2763.19,2763.19,0.0,43630.4,4
Nov 2019,2019-11-29,0.0,43619.0,3634.916366,3059.34,0.0,3059.34,3059.34,0.0,43544.87,7
Dec 2019,2019-12-31,0.0,43946.27,3662.189335,3662.19,0.0,3662.19,3662.19,0.0,44056.04,8
Jan 2020,2020-01-31,0.0,45829.33,3819.110951,3819.11,0.0,3819.11,3819.11,0.0,46097.63,9
Feb 2020,2020-02-28,0.0,42697.22,3558.10208,3558.1,0.0,3558.1,3558.1,0.0,42435.89,8
Mar 2020,2020-03-31,0.0,31754.19,2646.182526,2646.18,0.0,2646.18,2646.18,0.0,31006.42,8
Apr 2020,2020-04-30,0.0,36692.62,3057.718528,2989.47,0.0,2989.47,2989.47,0.0,37273.56,6
May 2020,2020-05-29,0.0,36103.4,3008.617021,3008.62,0.0,3008.62,3008.62,0.0,36088.42,10
Jun 2020,2020-06-30,0.0,39062.7,3255.224918,2592.42,0.0,2592.42,2592.42,0.0,39112.94,5
Jul 2020,2020-07-30,0.0,43489.19,3624.099138,3624.1,0.0,3624.1,3624.1,0.0,43990.19,10
Aug 2020,2020-08-31,0.0,47335.33,3944.610606,3009.22,0.0,3009.22,3009.22,0.0,47678.0,7
Sep 2020,2020-09-30,0.0,47868.51,3989.042597,2647.61,0.0,2647.61,2647.61,0.0,47889.34,6
Oct 2020,2020-10-30,0.0,47988.41,3999.033883,2891.88,0.0,2891.88,2891.88,0.0,47913.29,5
Nov 2020,2020-11-27,0.0,53001.33,4416.777191,1054.24,0.0,1054.24,1054.24,0.0,53153.22,2
Dec 2020,2020-12-31,0.0,56155.59,4679.632312,0.0,0.0,0.0,0.0,0.0,56155.59,0
Jan 2021,2021-01-29,0.0,57734.03,4811.168871,0.0,0.0,0.0,0.0,0.0,57734.03,0
Feb 2021,2021-02-26,0.0,61255.14,5104.595333,893.92,0.0,893.92,893.92,0.0,61259.63,1
Mar 2021,2021-03-31,0.0,62426.56,5202.213724,0.0,0.0,0.0,0.0,0.0,62426.56,0
Apr 2021,2021-04-30,0.0,71147.44,5928.953704,2731.88,0.0,2731.88,2731.88,0.0,71617.87,3
May 2021,2021-05-31,0.0,77640.75,6470.06227,1789.96,0.0,1789.96,1789.96,0.0,77718.29,2
Jun 2021,2021-06-30,0.0,82185.28,6848.773001,1900.7,0.0,1900.7,1900.7,0.0,82306.76,2
Jul 2021,2021-07-30,0.0,97803.8,8150.316985,5209.43,0.0,5209.43,5209.43,0.0,99101.04,4
Aug 2021,2021-08-31,0.0,99386.14,8282.178183,6491.25,0.0,6491.25,6491.25,0.0,99338.43,4
Sep 2021,2021-09-30,0.0,99948.71,8329.059423,3460.83,0.0,3460.83,3460.83,0.0,100044.19,4
Oct 2021,2021-10-29,0.0,97859.98,8154.998522,8155.0,0.0,8155.0,8155.0,0.0,97688.58,5
Nov 2021,2021-11-30,0.0,98857.85,8238.153853,8238.15,0.0,8238.15,8238.15,0.0,99260.86,6
Dec 2021,2021-12-31,0.0,103185.49,8598.791001,2625.74,0.0,2625.74,2625.74,0.0,103411.39,4
Jan 2022,2022-01-31,0.0,101611.26,8467.605287,970.32,0.0,970.32,970.32,0.0,101570.66,1
Feb 2022,2022-02-28,0.0,94939.63,7911.635646,510.47,0.0,510.47,510.47,0.0,94902.46,2
Mar 2022,2022-03-31,0.0,98483.3,8206.941982,8206.94,0.0,8206.94,8206.94,0.0,99247.23,9
Apr 2022,2022-04-29,0.0,101601.59,8466.799432,4076.09,0.0,4076.09,4076.09,0.0,101530.51,6
May 2022,2022-05-31,0.0,92341.45,7695.120713,1861.75,0.0,1861.75,1861.75,0.0,92143.95,4
Jun 2022,2022-06-30,0.0,83995.3,6999.608549,2272.85,0.0,2272.85,2272.85,0.0,83739.58,3
Jul 2022,2022-07-29,0.0,91820.59,7651.715949,7651.72,0.0,7651.72,7651.72,0.0,92252.43,13
Aug 2022,2022-08-30,0.0,95378.13,7948.177551,7759.33,0.0,7759.33,7759.33,0.0,95000.25,13
Sep 2022,2022-09-30,0.0,91148.62,7595.718676,7595.72,0.0,7595.72,7595.72,0.0,91246.61,6
Oct 2022,2022-10-31,0.0,92159.3,7679.941836,3092.8,0.0,3092.8,3092.8,0.0,92102.58,5
Nov 2022,2022-11-30,0.0,94870.61,7905.883951,0.0,0.0,0.0,0.0,0.0,94870.61,0
Dec 2022,2022-12-30,0.0,92261.02,7688.418479,0.0,0.0,0.0,0.0,0.0,92261.02,0
Jan 2023,2023-01-31,0.0,93746.1,7812.175159,6231.6,0.0,6231.6,6231.6,0.0,93288.32,7
Feb 2023,2023-02-28,0.0,91825.48,7652.123432,6545.48,0.0,6545.48,6545.48,0.0,91665.41,6
Mar 2023,2023-03-31,0.0,93436.28,7786.356766,4555.08,0.0,4555.08,4555.08,0.0,93148.59,4
Apr 2023,2023-04-28,0.0,99863.91,8321.992221,8321.99,0.0,8321.99,8321.99,0.0,100097.1,8
May 2023,2023-05-31,0.0,103179.19,8598.266128,8598.27,0.0,8598.27,8598.27,0.0,103919.95,10
Jun 2023,2023-06-30,0.0,109009.75,9084.145632,6467.86,0.0,6467.86,6467.86,0.0,109562.22,8
Jul 2023,2023-07-31,0.0,116620.57,9718.380738,9718.38,0.0,9718.38,9718.38,0.0,118232.03,10
Aug 2023,2023-08-31,0.0,124188.42,10349.034827,10349.03,0.0,10349.03,10349.03,0.0,123958.07,6
Sep 2023,2023-09-29,0.0,125167.91,10430.659526,9452.34,0.0,9452.34,9452.34,0.0,125332.02,4
Oct 2023,2023-10-31,0.0,123975.02,10331.25198,10331.25,0.0,10331.25,10331.25,0.0,123989.5,13
Nov 2023,2023-11-30,0.0,133161.52,11096.793128,11096.79,0.0,11096.79,11096.79,0.0,133453.06,10
Dec 2023,2023-12-29,0.0,146962.18,12246.848627,981.37,0.0,981.37,981.37,0.0,147148.91,1
Jan 2024,2024-01-31,0.0,154772.99,12897.748821,7898.18,0.0,7898.18,7898.18,0.0,155363.27,6
Feb 2024,2024-02-29,0.0,150723.23,12560.269017,8405.39,0.0,8405.39,8405.39,0.0,150237.11,5
Mar 2024,2024-03-28,0.0,143133.22,11927.768011,11927.77,0.0,11927.77,11927.77,0.0,143031.89,8
Apr 2024,2024-04-30,0.0,160178.39,13348.19925,7897.68,0.0,7897.68,7897.68,0.0,160510.67,3
May 2024,2024-05-31,0.0,167315.26,13942.93849,9436.48,0.0,9436.48,9436.48,0.0,168270.94,4
Jun 2024,2024-06-28,0.0,195619.92,16301.659816,14596.03,0.0,14596.03,14596.03,0.0,196772.29,8
Jul 2024,2024-07-31,0.0,210452.41,17537.701126,17537.7,0.0,17537.7,17537.7,0.0,210945.05,25
Aug 2024,2024-08-30,0.0,214107.17,17842.264499,17842.26,0.0,17842.26,17842.26,0.0,213150.11,6
Sep 2024,2024-09-30,0.0,226187.64,18848.96974,18848.97,0.0,18848.97,18848.97,0.0,226201.82,7
Oct 2024,2024-10-31,0.0,208957.52,17413.126505,17413.13,0.0,17413.13,17413.13,0.0,207641.53,4
Nov 2024,2024-11-29,0.0,226267.85,18855.653997,16988.01,0.0,16988.01,16988.01,0.0,225574.34,7
Dec 2024,2024-12-31,0.0,196442.7,16370.225253,8694.91,0.0,8694.91,8694.91,0.0,195183.83,6
Jan 2025,2025-01-31,0.0,175951.2,14662.600025,14662.6,0.0,14662.6,14662.6,0.0,173813.55,12
Feb 2025,2025-02-28,0.0,145301.71,12108.475897,12108.48,0.0,12108.48,12108.48,0.0,143292.44,7
Mar 2025,2025-03-31,0.0,160627.78,13385.648584,13385.65,0.0,13385.65,13385.65,0.0,161798.56,8
Apr 2025,2025-04-30,0.0,169506.11,14125.509532,14125.51,0.0,14125.51,14125.51,0.0,169841.83,10
May 2025,2025-05-30,0.0,190462.24,15871.852962,15871.85,0.0,15871.85,15871.85,0.0,192559.87,7
Jun 2025,2025-06-30,0.0,195493.31,16291.109558,16291.11,0.0,16291.11,16291.11,0.0,195710.07,5
Jul 2025,2025-07-31,0.0,188163.16,15680.263243,15680.26,0.0,15680.26,15680.26,0.0,188286.12,6
Aug 2025,2025-08-29,0.0,185389.03,15449.085437,15449.09,0.0,15449.09,15449.09,0.0,185449.49,9
Sep 2025,2025-09-30,0.0,201032.18,16752.681367,16752.68,0.0,16752.68,16752.68,0.0,202422.83,11
