Month,Date,Investment,Portfolio_Value,Bank,Equity,Holdings
May 2015,2015-05-04,1000.0,13379.23,1000.0,14379.23,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 67.047605}, {'Ticker': 'BPCL.NS', 'Quantity': 7.248019}, {'Ticker': 'HAVELLS.NS', 'Quantity': 4.105659}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.92036}, {'Ticker': 'TCS.NS', 'Quantity': 0.287962}, {'Ticker': 'ATUL.NS', 'Quantity': 0.187319}, {'Ticker': 'AARTIIND.NS', 'Quantity': 15.23863}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 11.278708}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 2.267589}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.84257}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 9.184158}, {'Ticker': 'ASTRAL.NS', 'Quantity': 5.654339}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.291184}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.15344}]"
Jun 2015,2015-06-01,1000.0,14429.33,0.0,14429.33,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 70.852867}, {'Ticker': 'BPCL.NS', 'Quantity': 7.248019}, {'Ticker': 'HAVELLS.NS', 'Quantity': 4.105659}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.92036}, {'Ticker': 'TCS.NS', 'Quantity': 0.287962}, {'Ticker': 'ATUL.NS', 'Quantity': 0.328424}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.426119}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 11.278708}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 2.267589}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.84257}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 10.406682}, {'Ticker': 'ASTRAL.NS', 'Quantity': 5.654339}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.291184}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.861104}]"
Jul 2015,2015-07-01,1513.15,15616.54,0.0,15616.54,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 69.439774}, {'Ticker': 'BPCL.NS', 'Quantity': 5.551954}, {'Ticker': 'HAVELLS.NS', 'Quantity': 3.394351}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 0.454466}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.426119}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 14.221901}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 2.267589}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.84257}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 5.654339}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.291184}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.861104}]"
Aug 2015,2015-08-03,1778.02,16379.46,0.0,16379.46,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 65.556867}, {'Ticker': 'BPCL.NS', 'Quantity': 7.5084}, {'Ticker': 'HAVELLS.NS', 'Quantity': 2.532765}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 0.691782}, {'Ticker': 'AARTIIND.NS', 'Quantity': 16.545976}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.925451}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.635125}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 5.654339}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.291184}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.861104}]"
Sep 2015,2015-09-01,1578.18,15430.31,0.0,15430.31,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 62.680391}, {'Ticker': 'BPCL.NS', 'Quantity': 9.336371}, {'Ticker': 'HAVELLS.NS', 'Quantity': 2.532765}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 0.889973}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.649335}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.868089}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.635125}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 5.654339}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.291184}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.861104}]"
Oct 2015,2015-10-01,1292.14,17029.93,0.0,17029.93,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 59.676736}, {'Ticker': 'BPCL.NS', 'Quantity': 10.847467}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.762052}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 1.024424}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.226883}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.553137}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 5.654339}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.291184}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.861104}]"
Nov 2015,2015-11-02,0.0,17251.4,0.0,17251.4,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 59.676736}, {'Ticker': 'BPCL.NS', 'Quantity': 10.847467}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.762052}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 1.024424}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.226883}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.553137}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 5.654339}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.291184}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.861104}]"
Dec 2015,2015-12-01,2915.55,17802.21,0.0,17802.21,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 54.700389}, {'Ticker': 'BPCL.NS', 'Quantity': 9.190123}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.145054}, {'Ticker': 'ATUL.NS', 'Quantity': 1.319013}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.884017}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 13.1072}, {'Ticker': 'ASTRAL.NS', 'Quantity': 4.402559}, {'Ticker': 'GABRIEL.NS', 'Quantity': 1.839588}, {'Ticker': 'WHEELS.NS', 'Quantity': 1.1788}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.861104}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}]"
Jan 2016,2016-01-01,1667.28,18706.13,0.0,18706.13,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 54.49659}, {'Ticker': 'BPCL.NS', 'Quantity': 9.190123}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.145054}, {'Ticker': 'ATUL.NS', 'Quantity': 1.319013}, {'Ticker': 'AARTIIND.NS', 'Quantity': 18.654611}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.32957}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.55273}, {'Ticker': 'ASTRAL.NS', 'Quantity': 4.883226}, {'Ticker': 'WHEELS.NS', 'Quantity': 1.1788}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 1.739985}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.853959}]"
Feb 2016,2016-02-01,0.0,17794.89,0.0,17794.89,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 54.49659}, {'Ticker': 'BPCL.NS', 'Quantity': 9.190123}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.145054}, {'Ticker': 'ATUL.NS', 'Quantity': 1.319013}, {'Ticker': 'AARTIIND.NS', 'Quantity': 18.654611}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.32957}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.55273}, {'Ticker': 'ASTRAL.NS', 'Quantity': 4.883226}, {'Ticker': 'WHEELS.NS', 'Quantity': 1.1788}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 1.739985}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.853959}]"
Mar 2016,2016-03-01,2442.71,17121.63,0.0,17121.63,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 46.677572}, {'Ticker': 'BPCL.NS', 'Quantity': 9.649134}, {'Ticker': 'HAVELLS.NS', 'Quantity': 0.546717}, {'Ticker': 'ATUL.NS', 'Quantity': 1.319013}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.773863}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.32957}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.933039}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.079516}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 3.145416}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 1.315317}, {'Ticker': 'ARVIND.NS', 'Quantity': 4.129052}]"
Apr 2016,2016-04-01,1243.13,18976.04,0.0,18976.04,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 42.651856}, {'Ticker': 'BPCL.NS', 'Quantity': 9.649134}, {'Ticker': 'ATUL.NS', 'Quantity': 1.319013}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.394039}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.32957}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.514849}, {'Ticker': 'ASTRAL.NS', 'Quantity': 2.253902}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 3.145416}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 1.315317}, {'Ticker': 'ARVIND.NS', 'Quantity': 6.131905}, {'Ticker': 'AVANTIFEED.NS', 'Quantity': 1.551784}, {'Ticker': 'M&M.NS', 'Quantity': 0.346702}, {'Ticker': 'HAVELLS.NS', 'Quantity': 0.661418}]"
May 2016,2016-05-02,0.0,20081.51,0.0,20081.51,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 42.651856}, {'Ticker': 'BPCL.NS', 'Quantity': 9.649134}, {'Ticker': 'ATUL.NS', 'Quantity': 1.319013}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.394039}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.32957}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.514849}, {'Ticker': 'ASTRAL.NS', 'Quantity': 2.253902}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'LT.NS', 'Quantity': 0.30002}, {'Ticker': 'LAOPALA.NS', 'Quantity': 3.145416}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 1.315317}, {'Ticker': 'ARVIND.NS', 'Quantity': 6.131905}, {'Ticker': 'AVANTIFEED.NS', 'Quantity': 1.551784}, {'Ticker': 'M&M.NS', 'Quantity': 0.346702}, {'Ticker': 'HAVELLS.NS', 'Quantity': 0.661418}]"
Jun 2016,2016-06-01,2875.33,20776.85,0.0,20776.85,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 41.141945}, {'Ticker': 'BPCL.NS', 'Quantity': 8.373136}, {'Ticker': 'ATUL.NS', 'Quantity': 1.177908}, {'Ticker': 'AARTIIND.NS', 'Quantity': 16.919444}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.32957}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.137367}, {'Ticker': 'ASTRAL.NS', 'Quantity': 1.432409}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'LAOPALA.NS', 'Quantity': 4.02646}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 1.315317}, {'Ticker': 'ARVIND.NS', 'Quantity': 6.131905}, {'Ticker': 'AVANTIFEED.NS', 'Quantity': 1.551784}, {'Ticker': 'M&M.NS', 'Quantity': 0.346702}, {'Ticker': 'HAVELLS.NS', 'Quantity': 2.005092}, {'Ticker': 'GRANULES.NS', 'Quantity': 3.528876}]"
