Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing,Stocks_Affected
Apr 2016,2016-04-29,0.0,16374.87,1364.572808,263.26,0.0,263.26,263.26,0.0,16377.53,2
May 2016,2016-05-31,0.0,16701.68,1391.806511,1595.27,0.0,1595.27,1595.27,0.0,16709.99,5
Jun 2016,2016-06-30,0.0,17344.49,1445.374425,0.0,0.0,0.0,0.0,0.0,17344.49,0
Jul 2016,2016-07-29,0.0,19773.52,1647.793326,440.21,0.0,440.21,440.21,0.0,19820.91,3
Aug 2016,2016-08-31,0.0,26537.92,2211.49372,274.0,0.0,274.0,274.0,0.0,26575.37,1
Sep 2016,2016-09-30,0.0,26453.34,2204.444991,0.0,0.0,0.0,0.0,0.0,26453.34,0
Oct 2016,2016-10-28,0.0,26850.6,2237.549916,189.38,0.0,189.38,189.38,0.0,26846.83,1
Nov 2016,2016-11-30,0.0,25099.24,2091.603098,14906.09,0.0,14906.09,14906.09,0.0,23232.55,37
Dec 2016,2016-12-30,0.0,22152.54,1846.045174,9911.46,0.0,9911.46,9911.46,0.0,22026.13,5
Jan 2017,2017-01-31,0.0,24319.11,2026.592556,0.0,0.0,0.0,0.0,0.0,24319.11,0
Feb 2017,2017-02-28,0.0,26033.91,2169.49221,0.0,0.0,0.0,0.0,0.0,26033.91,0
Mar 2017,2017-03-31,0.0,27074.0,2256.166621,0.0,0.0,0.0,0.0,0.0,27074.0,0
Apr 2017,2017-04-28,0.0,29409.76,2450.813652,0.0,0.0,0.0,0.0,0.0,29409.76,0
May 2017,2017-05-31,0.0,30022.87,2501.9062,3336.03,0.0,3336.03,3336.03,0.0,30338.32,11
Jun 2017,2017-06-30,0.0,32042.95,2670.24564,1046.17,0.0,1046.17,1046.17,0.0,32079.06,2
Jul 2017,2017-07-31,0.0,35305.14,2942.095059,8256.96,0.0,8256.96,8256.96,0.0,35799.01,25
Aug 2017,2017-08-31,0.0,35285.03,2940.419258,72.67,0.0,72.67,72.67,0.0,35286.14,1
Sep 2017,2017-09-29,0.0,36271.11,3022.592313,0.0,0.0,0.0,0.0,0.0,36271.11,0
Oct 2017,2017-10-31,0.0,39661.47,3305.122411,2834.74,0.0,2834.74,2834.74,0.0,39982.84,12
Nov 2017,2017-11-30,0.0,41513.82,3459.485061,50.29,0.0,50.29,50.29,0.0,41514.55,1
Dec 2017,2017-12-29,0.0,43865.65,3655.470952,13816.34,0.0,13816.34,13816.34,0.0,43996.92,4
Jan 2018,2018-01-31,0.0,41660.4,3471.699857,2260.91,0.0,2260.91,2260.91,0.0,41509.09,3
Feb 2018,2018-02-28,0.0,40902.61,3408.551119,0.0,0.0,0.0,0.0,0.0,40902.61,0
Mar 2018,2018-03-28,0.0,39560.85,3296.737697,0.0,0.0,0.0,0.0,0.0,39560.85,0
Apr 2018,2018-04-30,0.0,43053.57,3587.797646,15253.46,0.0,15253.46,15253.46,0.0,42792.83,11
May 2018,2018-05-31,0.0,37096.32,3091.359796,5457.43,0.0,5457.43,5457.43,0.0,36621.39,6
Jun 2018,2018-06-29,0.0,34873.92,2906.159922,5987.76,0.0,5987.76,5987.76,0.0,35072.69,7
Jul 2018,2018-07-31,0.0,36427.18,3035.598398,8265.89,0.0,8265.89,8265.89,0.0,36618.49,8
Aug 2018,2018-08-31,0.0,37261.31,3105.109178,2443.09,0.0,2443.09,2443.09,0.0,37378.2,3
Sep 2018,2018-09-28,0.0,34447.16,2870.596663,0.0,0.0,0.0,0.0,0.0,34447.16,0
Oct 2018,2018-10-31,0.0,34178.42,2848.201664,667.92,0.0,667.92,667.92,0.0,34163.92,1
Nov 2018,2018-11-30,0.0,33531.61,2794.301181,2992.37,0.0,2992.37,2992.37,0.0,33600.77,3
Dec 2018,2018-12-31,0.0,34343.56,2861.963114,473.49,0.0,473.49,473.49,0.0,34349.29,1
Jan 2019,2019-01-31,0.0,34514.3,2876.191326,577.49,0.0,577.49,577.49,0.0,34524.83,2
Feb 2019,2019-02-28,0.0,33572.9,2797.741802,0.0,0.0,0.0,0.0,0.0,33572.9,0
Mar 2019,2019-03-29,0.0,35914.14,2992.84528,0.0,0.0,0.0,0.0,0.0,35914.14,0
Apr 2019,2019-04-30,0.0,36205.95,3017.162426,884.56,0.0,884.56,884.56,0.0,36226.78,3
May 2019,2019-05-31,0.0,36248.85,3020.737322,125.11,0.0,125.11,125.11,0.0,36250.03,1
Jun 2019,2019-06-28,0.0,35294.54,2941.211646,4339.51,0.0,4339.51,4339.51,0.0,35166.55,7
Jul 2019,2019-07-31,0.0,33228.59,2769.048864,9059.18,0.0,9059.18,9059.18,0.0,32759.42,8
Aug 2019,2019-08-30,0.0,34425.39,2868.782194,3756.34,0.0,3756.34,3756.34,0.0,34591.99,4
Sep 2019,2019-09-30,0.0,37097.26,3091.43821,1626.89,0.0,1626.89,1626.89,0.0,37229.38,2
Oct 2019,2019-10-31,0.0,38870.21,3239.184063,1819.28,0.0,1819.28,1819.28,0.0,38936.04,3
Nov 2019,2019-11-29,0.0,39483.83,3290.319183,1942.6,0.0,1942.6,1942.6,0.0,39436.76,4
Dec 2019,2019-12-31,0.0,40061.25,3338.437632,11939.32,0.0,11939.32,11939.32,0.0,40419.11,17
Jan 2020,2020-01-31,0.0,41312.95,3442.7456,1057.48,0.0,1057.48,1057.48,0.0,41387.24,3
Feb 2020,2020-02-28,0.0,37733.14,3144.428644,2148.8,0.0,2148.8,2148.8,0.0,37575.32,2
Mar 2020,2020-03-31,0.0,27943.57,2328.630827,4891.82,0.0,4891.82,4891.82,0.0,26561.21,9
Apr 2020,2020-04-30,0.0,31207.57,2600.630702,425.25,0.0,425.25,425.25,0.0,31290.21,2
May 2020,2020-05-29,0.0,30256.77,2521.397538,3211.3,0.0,3211.3,3211.3,0.0,30240.78,8
Jun 2020,2020-06-30,0.0,33172.42,2764.368507,893.9,0.0,893.9,893.9,0.0,33189.75,2
Jul 2020,2020-07-30,0.0,37780.15,3148.345496,7199.19,0.0,7199.19,7199.19,0.0,38775.36,13
Aug 2020,2020-08-31,0.0,41851.99,3487.665719,778.2,0.0,778.2,778.2,0.0,41940.61,1
Sep 2020,2020-09-30,0.0,41359.02,3446.585251,3095.81,0.0,3095.81,3095.81,0.0,41383.38,6
Oct 2020,2020-10-30,0.0,41608.78,3467.398017,635.95,0.0,635.95,635.95,0.0,41592.26,2
Nov 2020,2020-11-27,0.0,45840.63,3820.052164,493.38,0.0,493.38,493.38,0.0,45911.71,2
Dec 2020,2020-12-31,0.0,48380.26,4031.688143,0.0,0.0,0.0,0.0,0.0,48380.26,0
Jan 2021,2021-01-29,0.0,49770.79,4147.566143,0.0,0.0,0.0,0.0,0.0,49770.79,0
Feb 2021,2021-02-26,0.0,52562.22,4380.185074,539.85,0.0,539.85,539.85,0.0,52564.93,1
Mar 2021,2021-03-31,0.0,53228.25,4435.687499,0.0,0.0,0.0,0.0,0.0,53228.25,0
Apr 2021,2021-04-30,0.0,60338.05,5028.170846,388.61,0.0,388.61,388.61,0.0,60404.97,3
May 2021,2021-05-31,0.0,65496.47,5458.03901,1910.55,0.0,1910.55,1910.55,0.0,65579.24,2
Jun 2021,2021-06-30,0.0,69145.07,5762.089026,655.38,0.0,655.38,655.38,0.0,69186.96,2
Jul 2021,2021-07-30,0.0,85803.82,7150.318496,10165.09,0.0,10165.09,10165.09,0.0,88335.11,4
Aug 2021,2021-08-31,0.0,87920.47,7326.705769,1678.68,0.0,1678.68,1678.68,0.0,87908.13,4
Sep 2021,2021-09-30,0.0,88489.56,7374.130089,4038.73,0.0,4038.73,4038.73,0.0,88600.98,4
Oct 2021,2021-10-29,0.0,86285.91,7190.492407,23043.07,0.0,23043.07,23043.07,0.0,85801.59,13
Nov 2021,2021-11-30,0.0,88399.89,7366.657395,344.25,0.0,344.25,344.25,0.0,88416.73,2
Dec 2021,2021-12-31,0.0,92020.19,7668.348996,0.0,0.0,0.0,0.0,0.0,92020.19,0
Jan 2022,2022-01-31,0.0,89856.07,7488.005645,306.26,0.0,306.26,306.26,0.0,89843.25,1
Feb 2022,2022-02-28,0.0,84514.23,7042.852386,308.28,0.0,308.28,308.28,0.0,84491.78,2
Mar 2022,2022-03-31,0.0,88298.16,7358.180361,10936.56,0.0,10936.56,10936.56,0.0,89316.18,15
Apr 2022,2022-04-29,0.0,91784.65,7648.720912,2369.6,0.0,2369.6,2369.6,0.0,91743.32,6
May 2022,2022-05-31,0.0,83962.09,6996.841199,1829.04,0.0,1829.04,1829.04,0.0,83768.07,4
Jun 2022,2022-06-30,0.0,76486.53,6373.877874,2248.75,0.0,2248.75,2248.75,0.0,76233.53,3
Jul 2022,2022-07-29,0.0,83237.63,6936.468781,13448.21,0.0,13448.21,13448.21,0.0,83996.61,21
Aug 2022,2022-08-30,0.0,86125.03,7177.085765,651.25,0.0,651.25,651.25,0.0,86093.31,2
Sep 2022,2022-09-30,0.0,82565.74,6880.478438,22546.15,0.0,22546.15,22546.15,0.0,82856.58,29
Oct 2022,2022-10-31,0.0,83502.28,6958.523412,3695.51,0.0,3695.51,3695.51,0.0,83434.5,1
Nov 2022,2022-11-30,0.0,86513.53,7209.46118,0.0,0.0,0.0,0.0,0.0,86513.53,0
Dec 2022,2022-12-30,0.0,84307.63,7025.636089,0.0,0.0,0.0,0.0,0.0,84307.63,0
Jan 2023,2023-01-31,0.0,85114.75,7092.8957,9935.23,0.0,9935.23,9935.23,0.0,84384.89,6
Feb 2023,2023-02-28,0.0,80417.56,6701.463221,9134.73,0.0,9134.73,9134.73,0.0,80194.17,6
Mar 2023,2023-03-31,0.0,79845.15,6653.762508,7941.81,0.0,7941.81,7941.81,0.0,79343.56,4
Apr 2023,2023-04-28,0.0,86728.14,7227.345375,600.77,0.0,600.77,600.77,0.0,86744.98,1
May 2023,2023-05-31,0.0,88598.45,7383.204115,7193.43,0.0,7193.43,7193.43,0.0,89218.17,10
Jun 2023,2023-06-30,0.0,93693.43,7807.786001,1805.97,0.0,1805.97,1805.97,0.0,93847.69,3
Jul 2023,2023-07-31,0.0,100753.67,8396.138922,16921.18,0.0,16921.18,16921.18,0.0,103559.47,6
Aug 2023,2023-08-31,0.0,109675.21,9139.600519,684.37,0.0,684.37,684.37,0.0,109659.97,3
Sep 2023,2023-09-29,0.0,109471.61,9122.634117,12394.21,0.0,12394.21,12394.21,0.0,109686.79,2
Oct 2023,2023-10-31,0.0,110019.28,9168.273052,21209.32,0.0,21209.32,21209.32,0.0,110049.0,21
Nov 2023,2023-11-30,0.0,118074.94,9839.578478,17519.17,0.0,17519.17,17519.17,0.0,118535.21,7
Dec 2023,2023-12-29,0.0,132741.65,11061.80399,0.0,0.0,0.0,0.0,0.0,132741.65,0
Jan 2024,2024-01-31,0.0,141757.31,11813.109417,8761.69,0.0,8761.69,8761.69,0.0,142412.14,3
Feb 2024,2024-02-29,0.0,138404.26,11533.688008,8900.76,0.0,8900.76,8900.76,0.0,137889.48,2
Mar 2024,2024-03-28,0.0,130423.39,10868.616215,13901.34,0.0,13901.34,13901.34,0.0,130305.31,5
Apr 2024,2024-04-30,0.0,145287.63,12107.302422,570.14,0.0,570.14,570.14,0.0,145311.62,3
May 2024,2024-05-31,0.0,154060.55,12838.378955,7894.69,0.0,7894.69,7894.69,0.0,154860.08,4
Jun 2024,2024-06-28,0.0,180805.3,15067.10843,2690.34,0.0,2690.34,2690.34,0.0,181017.71,4
Jul 2024,2024-07-31,0.0,189679.92,15806.660249,30021.1,0.0,30021.1,30021.1,0.0,190523.22,20
Aug 2024,2024-08-30,0.0,192640.19,16053.349297,5231.51,0.0,5231.51,5231.51,0.0,192359.57,3
Sep 2024,2024-09-30,0.0,197771.43,16480.952646,10334.42,0.0,10334.42,10334.42,0.0,197779.21,4
Oct 2024,2024-10-31,0.0,183985.44,15332.119826,15599.47,0.0,15599.47,15599.47,0.0,182806.52,3
Nov 2024,2024-11-29,0.0,198941.82,16578.485368,16701.88,0.0,16701.88,16701.88,0.0,198259.99,4
Dec 2024,2024-12-31,0.0,165007.57,13750.630716,1510.51,0.0,1510.51,1510.51,0.0,164788.87,1
Jan 2025,2025-01-31,0.0,146443.93,12203.661227,18420.6,0.0,18420.6,18420.6,0.0,143758.4,13
Feb 2025,2025-02-28,0.0,120989.64,10082.470082,28769.4,0.0,28769.4,28769.4,0.0,116215.67,13
Mar 2025,2025-03-31,0.0,132851.01,11070.917669,31571.89,0.0,31571.89,31571.89,0.0,135612.45,18
Apr 2025,2025-04-30,0.0,140301.07,11691.756222,25811.27,0.0,25811.27,25811.27,0.0,140914.52,12
May 2025,2025-05-30,0.0,158435.43,13202.952314,10705.55,0.0,10705.55,10705.55,0.0,159850.28,4
Jun 2025,2025-06-30,0.0,161990.41,13499.201024,5393.04,0.0,5393.04,5393.04,0.0,162062.17,2
Jul 2025,2025-07-31,0.0,154666.98,12888.915332,43306.41,0.0,43306.41,43306.41,0.0,155006.58,19
Aug 2025,2025-08-29,0.0,149806.66,12483.888701,8655.89,0.0,8655.89,8655.89,0.0,149840.54,2
Sep 2025,2025-09-30,0.0,164435.7,13702.974678,0.0,0.0,0.0,0.0,0.0,164435.7,0
