Ticker,Quantity,Avg_Buy_Price,Invested_Amount,Current_Price,Current_Amount,Percent_of_Portfolio,Month,Date
TATASTEEL.NS,72.153579,7.77,560.78,6.14,442.76,5.138,Jan 2015,2015-01-30
VTL.NS,4.037775,48.07,194.12,51.37,207.42,2.407,Jan 2015,2015-01-30
CHOLAFIN.NS,6.503249,86.23,560.78,104.03,676.55,7.852,Jan 2015,2015-01-30
AJANTPHARM.NS,0.416514,400.15,166.67,628.16,261.64,3.036,Jan 2015,2015-01-30
BBTC.NS,0.794785,209.7,166.67,425.18,337.93,3.922,Jan 2015,2015-01-30
KAJARIACER.NS,0.534827,311.63,166.67,337.19,180.34,2.093,Jan 2015,2015-01-30
M&M.NS,0.263245,633.12,166.67,570.75,150.25,1.744,Jan 2015,2015-01-30
HERITGFOOD.NS,1.966584,84.75,166.67,90.6,178.18,2.068,Jan 2015,2015-01-30
CANFINHOME.NS,6.374692,83.66,533.33,115.04,733.31,8.51,Jan 2015,2015-01-30
LICHSGFIN.NS,0.665079,300.72,200.0,394.17,262.16,3.042,Jan 2015,2015-01-30
VSTIND.NS,35.322373,4.72,166.67,4.78,168.93,1.961,Jan 2015,2015-01-30
WHEELS.NS,0.385142,432.74,166.67,509.48,196.22,2.277,Jan 2015,2015-01-30
ASTRAL.NS,1.806656,184.5,333.33,169.7,306.6,3.558,Jan 2015,2015-01-30
TATAELXSI.NS,0.595131,280.05,166.67,346.06,205.95,2.39,Jan 2015,2015-01-30
RECLTD.NS,2.889102,57.69,166.67,57.24,165.38,1.919,Jan 2015,2015-01-30
BPCL.NS,8.391441,59.58,500.0,69.83,585.97,5.845,Feb 2015,2015-02-27
BAJFINANCE.NS,5.357822,265.03,1419.96,398.62,2135.71,21.304,Feb 2015,2015-02-27
AARTIIND.NS,13.043743,55.2,719.96,67.28,877.53,8.753,Feb 2015,2015-02-27
HAVELLS.NS,3.050302,227.56,694.12,250.8,765.01,7.631,Feb 2015,2015-02-27
ATUL.NS,0.195772,851.33,166.67,1245.78,243.89,2.433,Feb 2015,2015-02-27
TATASTEEL.NS,72.153579,7.77,560.78,5.51,397.63,3.966,Feb 2015,2015-02-27
VTL.NS,4.037775,48.07,194.12,60.35,243.7,2.431,Feb 2015,2015-02-27
CHOLAFIN.NS,6.503249,86.23,560.78,111.0,721.84,7.2,Feb 2015,2015-02-27
AJANTPHARM.NS,0.416514,400.15,166.67,670.31,279.19,2.785,Feb 2015,2015-02-27
BBTC.NS,0.794785,209.7,166.67,417.62,331.92,3.311,Feb 2015,2015-02-27
KAJARIACER.NS,0.534827,311.63,166.67,376.74,201.49,2.01,Feb 2015,2015-02-27
M&M.NS,0.263245,633.12,166.67,577.7,152.08,1.517,Feb 2015,2015-02-27
CANFINHOME.NS,8.027894,90.42,725.85,116.48,935.07,9.327,Feb 2015,2015-02-27
LICHSGFIN.NS,0.665079,300.72,200.0,407.97,271.33,2.707,Feb 2015,2015-02-27
VSTIND.NS,76.172574,4.72,359.18,4.45,339.0,3.382,Feb 2015,2015-02-27
WHEELS.NS,0.754855,475.83,359.18,672.54,507.67,5.064,Feb 2015,2015-02-27
ASTRAL.NS,2.930186,179.46,525.85,197.94,579.99,5.785,Feb 2015,2015-02-27
TATAELXSI.NS,0.595131,280.05,166.67,480.64,286.04,2.853,Feb 2015,2015-02-27
RECLTD.NS,2.889102,57.69,166.67,58.86,170.04,1.696,Feb 2015,2015-02-27
BPCL.NS,8.391441,59.58,500.0,76.07,638.37,5.702,Mar 2015,2015-03-31
BAJFINANCE.NS,5.357822,265.03,1419.96,398.75,2136.41,19.083,Mar 2015,2015-03-31
AARTIIND.NS,15.528376,57.1,886.63,81.23,1261.31,11.266,Mar 2015,2015-03-31
HAVELLS.NS,3.703757,232.41,860.78,279.5,1035.21,9.247,Mar 2015,2015-03-31
ATUL.NS,0.195772,851.33,166.67,1083.12,212.04,1.894,Mar 2015,2015-03-31
TATASTEEL.NS,72.153579,7.77,560.78,4.98,359.19,3.208,Mar 2015,2015-03-31
VTL.NS,4.037775,48.07,194.12,63.31,255.62,2.283,Mar 2015,2015-03-31
CHOLAFIN.NS,6.503249,86.23,560.78,113.35,737.17,6.585,Mar 2015,2015-03-31
AJANTPHARM.NS,0.416514,400.15,166.67,755.47,314.66,2.811,Mar 2015,2015-03-31
BBTC.NS,0.794785,209.7,166.67,434.66,345.46,3.086,Mar 2015,2015-03-31
KAJARIACER.NS,0.534827,311.63,166.67,374.1,200.08,1.787,Mar 2015,2015-03-31
M&M.NS,0.263245,633.12,166.67,535.88,141.07,1.26,Mar 2015,2015-03-31
CANFINHOME.NS,9.461532,94.33,892.51,113.04,1069.57,9.554,Mar 2015,2015-03-31
LICHSGFIN.NS,0.665079,300.72,200.0,360.48,239.75,2.142,Mar 2015,2015-03-31
VSTIND.NS,115.275679,4.56,525.85,4.01,462.06,4.127,Mar 2015,2015-03-31
WHEELS.NS,1.002379,524.6,525.85,582.48,583.86,5.215,Mar 2015,2015-03-31
ASTRAL.NS,2.930186,179.46,525.85,199.11,583.44,5.211,Mar 2015,2015-03-31
TATAELXSI.NS,0.595131,280.05,166.67,524.29,312.02,2.787,Mar 2015,2015-03-31
RECLTD.NS,2.889102,57.69,166.67,58.65,169.43,1.513,Mar 2015,2015-03-31
ARVIND.NS,1.602739,103.99,166.67,86.46,138.58,1.238,Mar 2015,2015-03-31
BPCL.NS,10.897476,63.23,689.09,71.75,781.93,6.448,Apr 2015,2015-04-30
BAJFINANCE.NS,5.828418,276.07,1609.06,392.52,2287.77,18.866,Apr 2015,2015-04-30
AARTIIND.NS,17.917284,60.04,1075.72,72.62,1301.23,10.731,Apr 2015,2015-04-30
HAVELLS.NS,4.381174,239.63,1049.87,256.2,1122.45,9.256,Apr 2015,2015-04-30
ATUL.NS,0.195772,851.33,166.67,1108.05,216.92,1.789,Apr 2015,2015-04-30
TATASTEEL.NS,72.153579,7.77,560.78,5.66,408.63,3.37,Apr 2015,2015-04-30
VTL.NS,4.037775,48.07,194.12,75.85,306.27,2.526,Apr 2015,2015-04-30
CHOLAFIN.NS,6.503249,86.23,560.78,113.19,736.11,6.07,Apr 2015,2015-04-30
AJANTPHARM.NS,0.416514,400.15,166.67,776.37,323.37,2.667,Apr 2015,2015-04-30
BBTC.NS,0.794785,209.7,166.67,413.97,329.02,2.713,Apr 2015,2015-04-30
KAJARIACER.NS,0.534827,311.63,166.67,356.93,190.9,1.574,Apr 2015,2015-04-30
M&M.NS,0.263245,633.12,166.67,516.57,135.98,1.121,Apr 2015,2015-04-30
CANFINHOME.NS,11.037483,97.99,1081.61,133.4,1472.35,12.142,Apr 2015,2015-04-30
LICHSGFIN.NS,0.665079,300.72,200.0,354.26,235.61,1.943,Apr 2015,2015-04-30
VSTIND.NS,115.275679,4.56,525.85,4.14,476.67,3.931,Apr 2015,2015-04-30
WHEELS.NS,1.002379,524.6,525.85,578.28,579.65,4.78,Apr 2015,2015-04-30
ASTRAL.NS,2.930186,179.46,525.85,196.16,574.78,4.74,Apr 2015,2015-04-30
TATAELXSI.NS,0.595131,280.05,166.67,502.0,298.75,2.464,Apr 2015,2015-04-30
RECLTD.NS,2.889102,57.69,166.67,54.83,158.42,1.306,Apr 2015,2015-04-30
LAOPALA.NS,1.032655,183.11,189.09,183.3,189.28,1.561,Apr 2015,2015-04-30
BPCL.NS,10.897476,63.23,689.09,79.77,869.25,6.503,May 2015,2015-05-29
BAJFINANCE.NS,6.238,284.66,1775.72,409.24,2552.83,19.098,May 2015,2015-05-29
AARTIIND.NS,20.109785,61.78,1242.39,73.55,1479.09,11.065,May 2015,2015-05-29
HAVELLS.NS,4.381174,239.63,1049.87,252.49,1106.21,8.276,May 2015,2015-05-29
ATUL.NS,0.195772,851.33,166.67,1120.72,219.41,1.641,May 2015,2015-05-29
TATASTEEL.NS,72.153579,7.77,560.78,5.16,372.51,2.787,May 2015,2015-05-29
VTL.NS,4.037775,48.07,194.12,74.43,300.51,2.248,May 2015,2015-05-29
CHOLAFIN.NS,6.503249,86.23,560.78,111.42,724.59,5.421,May 2015,2015-05-29
AJANTPHARM.NS,0.620881,536.87,333.33,971.01,602.88,4.51,May 2015,2015-05-29
BBTC.NS,0.794785,209.7,166.67,540.6,429.66,3.214,May 2015,2015-05-29
KAJARIACER.NS,0.534827,311.63,166.67,392.13,209.72,1.569,May 2015,2015-05-29
M&M.NS,0.263245,633.12,166.67,567.59,149.42,1.118,May 2015,2015-05-29
CANFINHOME.NS,12.259788,101.82,1248.27,126.83,1554.97,11.633,May 2015,2015-05-29
LICHSGFIN.NS,0.665079,300.72,200.0,345.16,229.56,1.717,May 2015,2015-05-29
VSTIND.NS,115.275679,4.56,525.85,4.25,489.71,3.664,May 2015,2015-05-29
WHEELS.NS,1.002379,524.6,525.85,557.5,558.82,4.181,May 2015,2015-05-29
ASTRAL.NS,2.930186,179.46,525.85,171.21,501.69,3.753,May 2015,2015-05-29
TATAELXSI.NS,0.595131,280.05,166.67,573.1,341.07,2.552,May 2015,2015-05-29
RECLTD.NS,2.889102,57.69,166.67,52.14,150.64,1.127,May 2015,2015-05-29
LAOPALA.NS,1.032655,183.11,189.09,183.37,189.36,1.417,May 2015,2015-05-29
ADANIPORTS.NS,0.505848,329.48,166.67,308.3,155.95,1.167,May 2015,2015-05-29
BLUEDART.NS,0.029443,5660.62,166.67,6090.88,179.33,1.342,May 2015,2015-05-29
BPCL.NS,10.897476,63.23,689.09,82.51,899.1,5.788,Jun 2015,2015-06-30
BAJFINANCE.NS,6.630072,292.97,1942.39,528.31,3502.74,22.549,Jun 2015,2015-06-30
AARTIIND.NS,22.405426,62.89,1409.06,78.77,1764.92,11.361,Jun 2015,2015-06-30
HAVELLS.NS,4.381174,239.63,1049.87,261.54,1145.86,7.376,Jun 2015,2015-06-30
ATUL.NS,0.195772,851.33,166.67,1152.09,225.55,1.452,Jun 2015,2015-06-30
TATASTEEL.NS,72.153579,7.77,560.78,4.79,345.41,2.224,Jun 2015,2015-06-30
VTL.NS,4.037775,48.07,194.12,79.16,319.63,2.058,Jun 2015,2015-06-30
CHOLAFIN.NS,7.967106,91.31,727.45,120.43,959.44,6.176,Jun 2015,2015-06-30
AJANTPHARM.NS,0.620881,536.87,333.33,968.2,601.14,3.87,Jun 2015,2015-06-30
BBTC.NS,0.794785,209.7,166.67,501.14,398.3,2.564,Jun 2015,2015-06-30
KAJARIACER.NS,0.534827,311.63,166.67,337.97,180.76,1.164,Jun 2015,2015-06-30
M&M.NS,0.263245,633.12,166.67,578.53,152.3,0.98,Jun 2015,2015-06-30
CANFINHOME.NS,13.573544,104.24,1414.94,145.06,1968.91,12.675,Jun 2015,2015-06-30
LICHSGFIN.NS,0.665079,300.72,200.0,371.44,247.03,1.59,Jun 2015,2015-06-30
VSTIND.NS,115.275679,4.56,525.85,4.16,479.48,3.087,Jun 2015,2015-06-30
WHEELS.NS,1.002379,524.6,525.85,573.87,575.24,3.703,Jun 2015,2015-06-30
ASTRAL.NS,2.930186,179.46,525.85,172.75,506.19,3.259,Jun 2015,2015-06-30
TATAELXSI.NS,0.595131,280.05,166.67,544.9,324.29,2.088,Jun 2015,2015-06-30
RECLTD.NS,2.889102,57.69,166.67,48.43,139.91,0.901,Jun 2015,2015-06-30
LAOPALA.NS,1.956009,181.88,355.76,157.7,308.46,1.986,Jun 2015,2015-06-30
ADANIPORTS.NS,0.505848,329.48,166.67,293.11,148.27,0.954,Jun 2015,2015-06-30
BLUEDART.NS,0.029443,5660.62,166.67,5951.52,175.23,1.128,Jun 2015,2015-06-30
HINDZINC.NS,2.773303,60.1,166.67,59.88,166.07,1.069,Jun 2015,2015-06-30
BPCL.NS,7.809774,66.89,522.43,86.95,679.08,4.031,Jul 2015,2015-07-31
BAJFINANCE.NS,6.987519,305.28,2133.13,536.75,3750.55,22.261,Jul 2015,2015-07-31
AARTIIND.NS,24.827252,64.44,1599.8,96.74,2401.79,14.255,Jul 2015,2015-07-31
HAVELLS.NS,4.381174,239.63,1049.87,258.26,1131.46,6.716,Jul 2015,2015-07-31
ATUL.NS,0.359689,993.67,357.41,1224.72,440.52,2.615,Jul 2015,2015-07-31
VTL.NS,4.037775,48.07,194.12,93.41,377.18,2.239,Jul 2015,2015-07-31
CHOLAFIN.NS,7.967106,91.31,727.45,133.06,1060.07,6.292,Jul 2015,2015-07-31
AJANTPHARM.NS,0.620881,536.87,333.33,965.05,599.18,3.556,Jul 2015,2015-07-31
BBTC.NS,0.794785,209.7,166.67,601.83,478.32,2.839,Jul 2015,2015-07-31
KAJARIACER.NS,1.091567,327.43,357.41,345.71,377.37,2.24,Jul 2015,2015-07-31
M&M.NS,0.263245,633.12,166.67,620.98,163.47,0.97,Jul 2015,2015-07-31
CANFINHOME.NS,14.890228,107.83,1605.68,151.78,2259.96,13.414,Jul 2015,2015-07-31
LICHSGFIN.NS,0.665079,300.72,200.0,411.22,273.5,1.623,Jul 2015,2015-07-31
VSTIND.NS,115.275679,4.56,525.85,4.44,511.75,3.037,Jul 2015,2015-07-31
WHEELS.NS,1.002379,524.6,525.85,567.14,568.49,3.374,Jul 2015,2015-07-31
TATAELXSI.NS,0.595131,280.05,166.67,786.27,467.93,2.777,Jul 2015,2015-07-31
RECLTD.NS,2.889102,57.69,166.67,47.7,137.8,0.818,Jul 2015,2015-07-31
LAOPALA.NS,1.956009,181.88,355.76,200.94,393.03,2.333,Jul 2015,2015-07-31
ADANIPORTS.NS,0.505848,329.48,166.67,309.39,156.5,0.929,Jul 2015,2015-07-31
BLUEDART.NS,0.029443,5660.62,166.67,6698.47,197.22,1.171,Jul 2015,2015-07-31
HINDZINC.NS,2.773303,60.1,166.67,56.28,156.08,0.926,Jul 2015,2015-07-31
VAKRANGEE.NS,3.587265,53.17,190.74,74.43,266.99,1.585,Jul 2015,2015-07-31
BPCL.NS,9.074473,69.45,630.26,85.04,771.7,4.697,Aug 2015,2015-08-31
BAJFINANCE.NS,7.182383,312.01,2240.97,489.02,3512.32,21.379,Aug 2015,2015-08-31
AARTIIND.NS,25.941985,65.83,1707.64,98.14,2545.97,15.497,Aug 2015,2015-08-31
HAVELLS.NS,4.381174,239.63,1049.87,240.72,1054.64,6.419,Aug 2015,2015-08-31
ATUL.NS,0.359689,993.67,357.41,1304.06,469.06,2.855,Aug 2015,2015-08-31
CHOLAFIN.NS,8.787505,95.05,835.29,116.7,1025.47,6.242,Aug 2015,2015-08-31
AJANTPHARM.NS,0.620881,536.87,333.33,925.5,574.63,3.498,Aug 2015,2015-08-31
BBTC.NS,0.794785,209.7,166.67,467.73,371.74,2.263,Aug 2015,2015-08-31
KAJARIACER.NS,1.091567,327.43,357.41,320.28,349.6,2.128,Aug 2015,2015-08-31
M&M.NS,0.263245,633.12,166.67,555.99,146.36,0.891,Aug 2015,2015-08-31
CANFINHOME.NS,14.890228,107.83,1605.68,146.17,2176.56,13.248,Aug 2015,2015-08-31
LICHSGFIN.NS,0.665079,300.72,200.0,368.45,245.05,1.492,Aug 2015,2015-08-31
VSTIND.NS,115.275679,4.56,525.85,6.8,783.46,4.769,Aug 2015,2015-08-31
WHEELS.NS,1.002379,524.6,525.85,559.35,560.68,3.413,Aug 2015,2015-08-31
TATAELXSI.NS,0.595131,280.05,166.67,847.71,504.5,3.071,Aug 2015,2015-08-31
RECLTD.NS,2.889102,57.69,166.67,44.57,128.78,0.784,Aug 2015,2015-08-31
LAOPALA.NS,1.956009,181.88,355.76,265.05,518.45,3.156,Aug 2015,2015-08-31
ADANIPORTS.NS,0.505848,329.48,166.67,338.38,171.17,1.042,Aug 2015,2015-08-31
BLUEDART.NS,0.029443,5660.62,166.67,6587.17,193.95,1.181,Aug 2015,2015-08-31
HINDZINC.NS,2.773303,60.1,166.67,45.57,126.37,0.769,Aug 2015,2015-08-31
KPRMILL.NS,1.416504,76.13,107.84,71.61,101.44,0.617,Aug 2015,2015-08-31
LT.NS,0.10637,1013.81,107.84,913.25,97.14,0.591,Aug 2015,2015-08-31
BPCL.NS,6.491641,71.41,463.6,81.91,531.74,2.965,Sep 2015,2015-09-30
BAJFINANCE.NS,7.438427,317.81,2364.03,499.74,3717.25,20.725,Sep 2015,2015-09-30
AARTIIND.NS,27.217124,67.26,1830.7,127.96,3482.74,19.418,Sep 2015,2015-09-30
HAVELLS.NS,4.381174,239.63,1049.87,233.41,1022.62,5.701,Sep 2015,2015-09-30
ATUL.NS,0.359689,993.67,357.41,1499.4,539.32,3.007,Sep 2015,2015-09-30
CHOLAFIN.NS,6.285958,102.0,641.17,125.51,788.96,4.399,Sep 2015,2015-09-30
AJANTPHARM.NS,0.620881,536.87,333.33,913.13,566.94,3.161,Sep 2015,2015-09-30
BBTC.NS,0.794785,209.7,166.67,476.29,378.55,2.111,Sep 2015,2015-09-30
KAJARIACER.NS,1.091567,327.43,357.41,371.94,406.0,2.264,Sep 2015,2015-09-30
M&M.NS,0.263245,633.12,166.67,575.53,151.5,0.845,Sep 2015,2015-09-30
CANFINHOME.NS,14.890228,107.83,1605.68,171.76,2557.49,14.259,Sep 2015,2015-09-30
LICHSGFIN.NS,0.665079,300.72,200.0,391.37,260.29,1.451,Sep 2015,2015-09-30
VSTIND.NS,115.275679,4.56,525.85,7.3,841.26,4.69,Sep 2015,2015-09-30
WHEELS.NS,1.002379,524.6,525.85,525.09,526.34,2.935,Sep 2015,2015-09-30
TATAELXSI.NS,0.595131,280.05,166.67,866.84,515.89,2.876,Sep 2015,2015-09-30
RECLTD.NS,2.889102,57.69,166.67,48.78,140.92,0.786,Sep 2015,2015-09-30
LAOPALA.NS,2.439183,196.3,478.82,259.3,632.48,3.526,Sep 2015,2015-09-30
ADANIPORTS.NS,0.505848,329.48,166.67,284.64,143.98,0.803,Sep 2015,2015-09-30
BLUEDART.NS,0.029443,5660.62,166.67,7227.72,212.81,1.186,Sep 2015,2015-09-30
HINDZINC.NS,2.773303,60.1,166.67,50.1,138.94,0.775,Sep 2015,2015-09-30
KPRMILL.NS,1.416504,76.13,107.84,77.83,110.25,0.615,Sep 2015,2015-09-30
HERITGFOOD.NS,1.382733,89.0,123.06,91.41,126.4,0.705,Sep 2015,2015-09-30
NOCIL.NS,3.732335,32.97,123.06,38.4,143.33,0.799,Sep 2015,2015-09-30
BPCL.NS,8.27893,73.77,610.75,83.88,694.4,3.847,Oct 2015,2015-10-30
BAJFINANCE.NS,7.734261,324.68,2511.19,508.61,3933.71,21.791,Oct 2015,2015-10-30
AARTIIND.NS,19.801589,74.23,1469.92,119.07,2357.7,13.06,Oct 2015,2015-10-30
HAVELLS.NS,4.381174,239.63,1049.87,234.66,1028.09,5.695,Oct 2015,2015-10-30
ATUL.NS,0.359689,993.67,357.41,1610.01,579.1,3.208,Oct 2015,2015-10-30
CHOLAFIN.NS,7.464194,105.61,788.33,119.73,893.7,4.951,Oct 2015,2015-10-30
AJANTPHARM.NS,0.620881,536.87,333.33,956.11,593.63,3.288,Oct 2015,2015-10-30
BBTC.NS,0.794785,209.7,166.67,493.26,392.04,2.172,Oct 2015,2015-10-30
KAJARIACER.NS,1.091567,327.43,357.41,423.01,461.74,2.558,Oct 2015,2015-10-30
M&M.NS,0.263245,633.12,166.67,539.0,141.89,0.786,Oct 2015,2015-10-30
CANFINHOME.NS,15.780166,111.08,1752.84,179.58,2833.73,15.697,Oct 2015,2015-10-30
LICHSGFIN.NS,0.665079,300.72,200.0,399.06,265.41,1.47,Oct 2015,2015-10-30
VSTIND.NS,115.275679,4.56,525.85,7.29,840.52,4.656,Oct 2015,2015-10-30
WHEELS.NS,1.002379,524.6,525.85,531.73,533.0,2.953,Oct 2015,2015-10-30
TATAELXSI.NS,0.595131,280.05,166.67,842.2,501.22,2.776,Oct 2015,2015-10-30
RECLTD.NS,2.889102,57.69,166.67,44.42,128.35,0.711,Oct 2015,2015-10-30
LAOPALA.NS,2.439183,196.3,478.82,254.79,621.48,3.443,Oct 2015,2015-10-30
ADANIPORTS.NS,0.505848,329.48,166.67,282.02,142.66,0.79,Oct 2015,2015-10-30
