Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
May 2017,2017-05-31,0.0,39039.48,3253.290412,0.0,540.56,0.0,540.56,540.56,0.0,39046.59
Jun 2017,2017-06-30,0.0,41885.35,3490.446224,0.0,369.45,0.0,369.45,369.45,0.0,41898.11
Jul 2017,2017-07-31,0.0,45086.17,3757.180491,0.0,1077.07,0.0,1077.07,1077.07,0.0,45094.76
Aug 2017,2017-08-31,0.0,44107.06,3675.58858,0.0,293.46,0.0,293.46,293.46,0.0,44104.24
Sep 2017,2017-09-29,0.0,44074.97,3672.914254,0.0,0.0,0.0,0.0,0.0,0.0,44074.97
Oct 2017,2017-10-31,0.0,44120.72,3676.727057,0.0,3676.73,0.0,3676.73,3676.73,0.0,44285.43
Nov 2017,2017-11-30,0.0,43844.87,3653.739466,0.0,601.52,0.0,601.52,601.52,0.0,43813.25
Dec 2017,2017-12-29,0.0,45742.95,3811.912191,0.0,18.69,0.0,18.69,18.69,0.0,45743.48
Jan 2018,2018-01-31,0.0,43222.31,3601.858781,0.0,121.31,0.0,121.31,121.31,0.0,43220.8
Feb 2018,2018-02-28,0.0,44558.92,3713.24345,0.0,3713.24,0.0,3713.24,3713.24,0.0,44441.98
Mar 2018,2018-03-28,0.0,44419.69,3701.641064,0.0,839.23,0.0,839.23,839.23,0.0,44358.56
Apr 2018,2018-04-30,0.0,46474.36,3872.863357,0.0,118.71,0.0,118.71,118.71,0.0,46473.8
May 2018,2018-05-31,0.0,45928.47,3827.372139,0.0,3827.37,0.0,3827.37,3827.37,0.0,45877.74
Jun 2018,2018-06-29,0.0,46287.7,3857.308066,0.0,2875.14,0.0,2875.14,2875.14,0.0,46057.94
Jul 2018,2018-07-31,0.0,50335.75,4194.645581,0.0,358.37,0.0,358.37,358.37,0.0,50330.05
Aug 2018,2018-08-31,0.0,53351.63,4445.969579,0.0,1563.15,0.0,1563.15,1563.15,0.0,53414.27
Sep 2018,2018-09-28,0.0,44001.17,3666.764511,0.0,2175.81,0.0,2175.81,2175.81,0.0,43659.54
Oct 2018,2018-10-31,0.0,46116.81,3843.067475,0.0,792.03,0.0,792.03,792.03,0.0,46107.03
Nov 2018,2018-11-30,0.0,49057.19,4088.099104,0.0,831.64,0.0,831.64,831.64,0.0,49089.44
Dec 2018,2018-12-31,0.0,50547.79,4212.315962,0.0,0.0,0.0,0.0,0.0,0.0,50547.79
Jan 2019,2019-01-31,0.0,51015.95,4251.32889,0.0,965.26,0.0,965.26,965.26,0.0,51068.25
Feb 2019,2019-02-28,0.0,50150.15,4179.179471,0.0,0.0,0.0,0.0,0.0,0.0,50150.15
Mar 2019,2019-03-29,0.0,55683.14,4640.261649,0.0,0.0,0.0,0.0,0.0,0.0,55683.14
Apr 2019,2019-04-30,0.0,56966.62,4747.218048,0.0,4747.22,0.0,4747.22,4747.22,0.0,56957.68
May 2019,2019-05-31,0.0,62685.34,5223.778574,0.0,5223.78,0.0,5223.78,5223.78,0.0,63105.32
Jun 2019,2019-06-28,0.0,64424.28,5368.690243,0.0,1218.07,0.0,1218.07,1218.07,0.0,64426.21
Jul 2019,2019-07-31,0.0,56626.8,4718.899933,0.0,2699.47,0.0,2699.47,2699.47,0.0,56426.49
Aug 2019,2019-08-30,0.0,57965.44,4830.453417,0.0,1554.71,0.0,1554.71,1554.71,0.0,57968.49
Sep 2019,2019-09-30,0.0,66746.25,5562.187327,0.0,444.6,0.0,444.6,444.6,0.0,66783.15
Oct 2019,2019-10-31,0.0,68227.48,5685.623409,0.0,806.29,0.0,806.29,806.29,0.0,68275.01
Nov 2019,2019-11-29,0.0,68126.87,5677.239439,0.0,357.99,0.0,357.99,357.99,0.0,68123.02
Dec 2019,2019-12-31,0.0,69612.62,5801.051616,0.0,56.65,0.0,56.65,56.65,0.0,69614.08
Jan 2020,2020-01-31,0.0,72536.11,6044.676138,0.0,1618.57,0.0,1618.57,1618.57,0.0,72592.84
Feb 2020,2020-02-28,0.0,71615.95,5967.995496,0.0,0.0,0.0,0.0,0.0,0.0,71615.95
Mar 2020,2020-03-31,0.0,42460.52,3538.376977,0.0,524.17,0.0,524.17,524.17,0.0,42285.73
Apr 2020,2020-04-30,0.0,47524.4,3960.366296,0.0,1428.44,0.0,1428.44,1428.44,0.0,48001.62
May 2020,2020-05-29,0.0,43550.39,3629.199413,0.0,256.95,0.0,256.95,256.95,0.0,43552.54
Jun 2020,2020-06-30,0.0,54255.31,4521.275585,0.0,0.0,0.0,0.0,0.0,0.0,54255.31
Jul 2020,2020-07-30,0.0,59975.89,4997.990561,0.0,1027.83,0.0,1027.83,1027.83,0.0,60069.32
Aug 2020,2020-08-31,0.0,64659.87,5388.322908,0.0,5388.32,0.0,5388.32,5388.32,0.0,64983.73
Sep 2020,2020-09-30,0.0,63819.99,5318.332284,0.0,2150.16,0.0,2150.16,2150.16,0.0,63841.63
Oct 2020,2020-10-30,0.0,64363.25,5363.604101,0.0,2109.87,0.0,2109.87,2109.87,0.0,64368.15
Nov 2020,2020-11-27,0.0,83575.6,6964.633095,0.0,424.22,0.0,424.22,424.22,0.0,83661.17
Dec 2020,2020-12-31,0.0,89647.05,7470.587466,0.0,468.57,0.0,468.57,468.57,0.0,89678.93
Jan 2021,2021-01-29,0.0,85986.04,7165.503441,0.0,0.0,0.0,0.0,0.0,0.0,85986.04
Feb 2021,2021-02-26,0.0,94397.95,7866.495548,0.0,395.3,0.0,395.3,395.3,0.0,94444.85
Mar 2021,2021-03-31,0.0,94379.71,7864.975651,0.0,0.0,0.0,0.0,0.0,0.0,94379.71
Apr 2021,2021-04-30,0.0,102105.23,8508.769311,0.0,454.69,0.0,454.69,454.69,0.0,102200.42
May 2021,2021-05-31,0.0,108274.64,9022.886858,0.0,1562.73,0.0,1562.73,1562.73,0.0,108365.22
Jun 2021,2021-06-30,0.0,116059.53,9671.627465,0.0,21.55,0.0,21.55,21.55,0.0,116062.54
Jul 2021,2021-07-30,0.0,126836.27,10569.689445,0.0,3999.01,0.0,3999.01,3999.01,0.0,127217.19
Aug 2021,2021-08-31,0.0,140575.56,11714.629773,0.0,3982.29,0.0,3982.29,3982.29,0.0,140499.35
Sep 2021,2021-09-30,0.0,142454.77,11871.231065,0.0,592.81,0.0,592.81,592.81,0.0,142477.62
Oct 2021,2021-10-29,0.0,139116.61,11593.050967,0.0,7415.67,0.0,7415.67,7415.67,0.0,138986.05
Nov 2021,2021-11-30,0.0,134662.79,11221.899009,0.0,2788.3,0.0,2788.3,2788.3,0.0,134641.4
Dec 2021,2021-12-31,0.0,138213.69,11517.807347,0.0,226.52,0.0,226.52,226.52,0.0,138238.24
Jan 2022,2022-01-31,0.0,137157.04,11429.753495,0.0,282.61,0.0,282.61,282.61,0.0,137136.46
Feb 2022,2022-02-28,0.0,131676.62,10973.051583,0.0,891.17,0.0,891.17,891.17,0.0,131617.37
Mar 2022,2022-03-31,0.0,138533.23,11544.435535,0.0,273.82,0.0,273.82,273.82,0.0,138553.23
Apr 2022,2022-04-29,0.0,135377.37,11281.447187,0.0,3146.76,0.0,3146.76,3146.76,0.0,135405.94
May 2022,2022-05-31,0.0,122847.52,10237.293321,0.0,2020.47,0.0,2020.47,2020.47,0.0,122670.5
Jun 2022,2022-06-30,0.0,109833.59,9152.799468,0.0,9152.8,0.0,9152.8,9152.8,0.0,108718.61
Jul 2022,2022-07-29,0.0,130798.83,10899.902647,0.0,10899.9,0.0,10899.9,10899.9,0.0,131732.82
Aug 2022,2022-08-30,0.0,138087.57,11507.29726,0.0,2829.21,0.0,2829.21,2829.21,0.0,138353.15
Sep 2022,2022-09-30,0.0,134673.38,11222.781387,0.0,2663.99,0.0,2663.99,2663.99,0.0,134615.0
Oct 2022,2022-10-31,0.0,132894.23,11074.519535,0.0,4022.03,0.0,4022.03,4022.03,0.0,132966.39
Nov 2022,2022-11-30,0.0,132121.02,11010.084851,0.0,2051.35,0.0,2051.35,2051.35,0.0,132163.21
Dec 2022,2022-12-30,0.0,130113.47,10842.789404,0.0,2568.56,0.0,2568.56,2568.56,0.0,130753.43
Jan 2023,2023-01-31,0.0,128255.21,10687.934219,0.0,10687.93,0.0,10687.93,10687.93,0.0,128471.58
Feb 2023,2023-02-28,0.0,124074.63,10339.552588,0.0,10339.55,0.0,10339.55,10339.55,0.0,123293.6
Mar 2023,2023-03-31,0.0,120524.11,10043.67542,0.0,10043.68,0.0,10043.68,10043.68,0.0,121044.41
Apr 2023,2023-04-28,0.0,133173.3,11097.774959,0.0,5557.51,0.0,5557.51,5557.51,0.0,133769.07
May 2023,2023-05-31,0.0,140606.67,11717.222864,0.0,3137.44,0.0,3137.44,3137.44,0.0,140919.85
Jun 2023,2023-06-30,0.0,151368.6,12614.050315,0.0,6727.7,0.0,6727.7,6727.7,0.0,151570.9
Jul 2023,2023-07-31,0.0,163546.58,13628.881617,0.0,13302.34,0.0,13302.34,13302.34,0.0,164710.83
Aug 2023,2023-08-31,0.0,176837.0,14736.416683,0.0,1326.29,0.0,1326.29,1326.29,0.0,176933.45
Sep 2023,2023-09-29,0.0,175969.63,14664.135954,0.0,0.0,0.0,0.0,0.0,0.0,175969.63
Oct 2023,2023-10-31,0.0,173218.68,14434.889869,0.0,195.29,0.0,195.29,195.29,0.0,173219.53
Nov 2023,2023-11-30,0.0,186185.14,15515.428718,0.0,2404.58,0.0,2404.58,2404.58,0.0,186476.71
Dec 2023,2023-12-29,0.0,200713.07,16726.089208,0.0,30.64,0.0,30.64,30.64,0.0,200714.52
Jan 2024,2024-01-31,0.0,211340.87,17611.7389,0.0,17611.74,0.0,17611.74,17611.74,0.0,211357.84
Feb 2024,2024-02-29,0.0,207155.78,17262.98136,0.0,16563.02,0.0,16563.02,16563.02,0.0,206766.94
Mar 2024,2024-03-28,0.0,202260.61,16855.050854,0.0,5485.09,0.0,5485.09,5485.09,0.0,202035.67
Apr 2024,2024-04-30,0.0,225470.28,18789.189877,0.0,9041.0,0.0,9041.0,9041.0,0.0,226064.24
May 2024,2024-05-31,0.0,237743.69,19811.973984,0.0,13661.98,0.0,13661.98,13661.98,0.0,238291.75
Jun 2024,2024-06-28,0.0,265764.65,22147.05418,0.0,5872.87,0.0,5872.87,5872.87,0.0,265634.2
Jul 2024,2024-07-31,0.0,272260.4,22688.366504,0.0,17287.4,0.0,17287.4,17287.4,0.0,272582.33
Aug 2024,2024-08-30,0.0,266729.3,22227.441542,0.0,14017.72,0.0,14017.72,14017.72,0.0,268521.0
Sep 2024,2024-09-30,0.0,266346.11,22195.509324,0.0,0.0,0.0,0.0,0.0,0.0,266346.11
Oct 2024,2024-10-31,0.0,245843.72,20486.977014,0.0,2178.47,0.0,2178.47,2178.47,0.0,245590.24
Nov 2024,2024-11-29,0.0,255640.15,21303.34624,0.0,1946.35,0.0,1946.35,1946.35,0.0,255708.4
Dec 2024,2024-12-31,0.0,252513.51,21042.792339,0.0,5724.71,0.0,5724.71,5724.71,0.0,252748.89
Jan 2025,2025-01-31,0.0,235085.11,19590.425885,0.0,778.94,0.0,778.94,778.94,0.0,235018.45
Feb 2025,2025-02-28,0.0,196200.41,16350.033885,0.0,4911.71,0.0,4911.71,4911.71,0.0,195566.51
Mar 2025,2025-03-31,0.0,206997.85,17249.820643,0.0,854.62,0.0,854.62,854.62,0.0,207119.25
Apr 2025,2025-04-30,0.0,216231.59,18019.299411,0.0,11775.31,0.0,11775.31,11775.31,0.0,216157.15
May 2025,2025-05-30,0.0,229125.2,19093.766483,0.0,4923.65,0.0,4923.65,4923.65,0.0,229561.93
Jun 2025,2025-06-30,0.0,239750.78,19979.231424,0.0,0.0,0.0,0.0,0.0,0.0,239750.78
Jul 2025,2025-07-31,0.0,233033.27,19419.439067,0.0,3098.44,0.0,3098.44,3098.44,0.0,233241.95
Aug 2025,2025-08-29,0.0,230393.21,19199.434413,0.0,5053.22,0.0,5053.22,5053.22,0.0,230427.1
Sep 2025,2025-09-30,0.0,247351.44,20612.620033,0.0,8669.63,0.0,8669.63,8669.63,0.0,247523.62
