Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
May 2017,2017-05-31,0.0,39039.48,3253.290412,0.0,540.56,0.0,540.56,540.56,0.0,39046.59
Jun 2017,2017-06-30,0.0,41885.35,3490.446224,0.0,369.45,0.0,369.45,369.45,0.0,41898.11
Jul 2017,2017-07-31,0.0,45086.17,3757.180491,0.0,1077.07,0.0,1077.07,1077.07,0.0,45094.76
Aug 2017,2017-08-31,0.0,44107.06,3675.58858,0.0,293.46,0.0,293.46,293.46,0.0,44104.24
Sep 2017,2017-09-29,0.0,44074.97,3672.914254,0.0,0.0,0.0,0.0,0.0,0.0,44074.97
Oct 2017,2017-10-31,0.0,44120.72,3676.727057,0.0,4240.43,0.0,4240.43,4240.43,0.0,44310.68
Nov 2017,2017-11-30,0.0,43825.67,3652.139062,0.0,0.0,0.0,0.0,0.0,0.0,43825.67
Dec 2017,2017-12-29,0.0,45757.26,3813.104686,0.0,18.69,0.0,18.69,18.69,0.0,45757.79
Jan 2018,2018-01-31,0.0,43246.53,3603.877278,0.0,45.3,0.0,45.3,45.3,0.0,43245.97
Feb 2018,2018-02-28,0.0,44581.11,3715.092832,0.0,10751.46,0.0,10751.46,10751.46,0.0,44242.53
Mar 2018,2018-03-28,0.0,44659.15,3721.596047,0.0,187.95,0.0,187.95,187.95,0.0,44645.46
Apr 2018,2018-04-30,0.0,47920.44,3993.37005,0.0,118.71,0.0,118.71,118.71,0.0,47919.88
May 2018,2018-05-31,0.0,47708.26,3975.688098,0.0,2584.03,0.0,2584.03,2584.03,0.0,47674.01
Jun 2018,2018-06-29,0.0,48023.83,4001.986003,0.0,335.76,0.0,335.76,335.76,0.0,47997.0
Jul 2018,2018-07-31,0.0,52395.97,4366.330995,0.0,341.39,0.0,341.39,341.39,0.0,52390.55
Aug 2018,2018-08-31,0.0,55213.71,4601.142778,0.0,1181.41,0.0,1181.41,1181.41,0.0,55261.06
Sep 2018,2018-09-28,0.0,45804.67,3817.055797,0.0,3869.86,0.0,3869.86,3869.86,0.0,45197.05
Oct 2018,2018-10-31,0.0,47123.53,3926.960836,0.0,658.81,0.0,658.81,658.81,0.0,47115.4
Nov 2018,2018-11-30,0.0,50089.11,4174.092576,0.0,1178.24,0.0,1178.24,1178.24,0.0,50134.81
Dec 2018,2018-12-31,0.0,51608.12,4300.677036,0.0,0.0,0.0,0.0,0.0,0.0,51608.12
Jan 2019,2019-01-31,0.0,52065.74,4338.811357,0.0,570.15,0.0,570.15,570.15,0.0,52096.63
Feb 2019,2019-02-28,0.0,51280.68,4273.39023,0.0,0.0,0.0,0.0,0.0,0.0,51280.68
Mar 2019,2019-03-29,0.0,56900.7,4741.725187,0.0,0.0,0.0,0.0,0.0,0.0,56900.7
Apr 2019,2019-04-30,0.0,58138.6,4844.883664,0.0,9589.27,0.0,9589.27,9589.27,0.0,58120.56
May 2019,2019-05-31,0.0,64053.11,5337.759574,0.0,0.0,0.0,0.0,0.0,0.0,64053.11
Jun 2019,2019-06-28,0.0,65263.57,5438.630472,0.0,81.33,0.0,81.33,81.33,0.0,65263.69
Jul 2019,2019-07-31,0.0,57383.07,4781.922257,0.0,2520.35,0.0,2520.35,2520.35,0.0,57196.05
Aug 2019,2019-08-30,0.0,58416.07,4868.005512,0.0,2226.43,0.0,2226.43,2226.43,0.0,58420.43
Sep 2019,2019-09-30,0.0,67432.91,5619.4088,0.0,790.76,0.0,790.76,790.76,0.0,67498.53
Oct 2019,2019-10-31,0.0,69065.7,5755.475408,0.0,846.47,0.0,846.47,846.47,0.0,69115.61
Nov 2019,2019-11-29,0.0,68574.11,5714.509196,0.0,456.38,0.0,456.38,456.38,0.0,68569.2
Dec 2019,2019-12-31,0.0,69775.13,5814.594025,0.0,72.22,0.0,72.22,72.22,0.0,69777.0
Jan 2020,2020-01-31,0.0,72821.69,6068.474467,0.0,2102.74,0.0,2102.74,2102.74,0.0,72895.39
Feb 2020,2020-02-28,0.0,71917.49,5993.124221,0.0,0.0,0.0,0.0,0.0,0.0,71917.49
Mar 2020,2020-03-31,0.0,42398.92,3533.243745,0.0,742.9,0.0,742.9,742.9,0.0,42151.2
Apr 2020,2020-04-30,0.0,47494.22,3957.851983,0.0,2075.15,0.0,2075.15,2075.15,0.0,48187.5
May 2020,2020-05-29,0.0,43437.7,3619.808491,0.0,367.96,0.0,367.96,367.96,0.0,43440.78
Jun 2020,2020-06-30,0.0,54208.18,4517.348306,0.0,0.0,0.0,0.0,0.0,0.0,54208.18
Jul 2020,2020-07-30,0.0,59334.6,4944.550165,0.0,1063.36,0.0,1063.36,1063.36,0.0,59431.26
Aug 2020,2020-08-31,0.0,64340.86,5361.738637,0.0,6677.74,0.0,6677.74,6677.74,0.0,64742.22
Sep 2020,2020-09-30,0.0,63842.67,5320.222347,0.0,630.81,0.0,630.81,630.81,0.0,63849.02
Oct 2020,2020-10-30,0.0,64237.38,5353.115102,0.0,3479.13,0.0,3479.13,3479.13,0.0,64245.46
Nov 2020,2020-11-27,0.0,83619.86,6968.321802,0.0,671.94,0.0,671.94,671.94,0.0,83755.4
Dec 2020,2020-12-31,0.0,89659.39,7471.615553,0.0,603.68,0.0,603.68,603.68,0.0,89700.46
Jan 2021,2021-01-29,0.0,85809.93,7150.827605,0.0,0.0,0.0,0.0,0.0,0.0,85809.93
Feb 2021,2021-02-26,0.0,94590.59,7882.548772,0.0,513.16,0.0,513.16,513.16,0.0,94651.47
Mar 2021,2021-03-31,0.0,94754.0,7896.166922,0.0,0.0,0.0,0.0,0.0,0.0,94754.0
Apr 2021,2021-04-30,0.0,102954.33,8579.527644,0.0,660.55,0.0,660.55,660.55,0.0,103092.62
May 2021,2021-05-31,0.0,109853.23,9154.435632,0.0,2262.5,0.0,2262.5,2262.5,0.0,109984.36
Jun 2021,2021-06-30,0.0,118130.25,9844.187491,0.0,27.47,0.0,27.47,27.47,0.0,118134.09
Jul 2021,2021-07-30,0.0,127222.76,10601.896562,0.0,3239.04,0.0,3239.04,3239.04,0.0,127531.29
Aug 2021,2021-08-31,0.0,141216.17,11768.014278,0.0,4670.09,0.0,4670.09,4670.09,0.0,141126.81
Sep 2021,2021-09-30,0.0,143608.6,11967.383016,0.0,695.19,0.0,695.19,695.19,0.0,143635.39
Oct 2021,2021-10-29,0.0,140627.75,11718.9792,0.0,1955.44,0.0,1955.44,1955.44,0.0,140593.32
Nov 2021,2021-11-30,0.0,137008.08,11417.339617,0.0,2990.02,0.0,2990.02,2990.02,0.0,136985.14
Dec 2021,2021-12-31,0.0,140535.95,11711.32904,0.0,291.84,0.0,291.84,291.84,0.0,140567.58
Jan 2022,2022-01-31,0.0,138989.41,11582.451028,0.0,303.06,0.0,303.06,303.06,0.0,138967.34
Feb 2022,2022-02-28,0.0,133183.29,11098.607774,0.0,1357.22,0.0,1357.22,1357.22,0.0,133093.06
Mar 2022,2022-03-31,0.0,140546.74,11712.228156,0.0,392.15,0.0,392.15,392.15,0.0,140575.38
Apr 2022,2022-04-29,0.0,137325.71,11443.809293,0.0,2582.09,0.0,2582.09,2582.09,0.0,137349.15
May 2022,2022-05-31,0.0,124939.58,10411.63155,0.0,2376.22,0.0,2376.22,2376.22,0.0,124731.39
Jun 2022,2022-06-30,0.0,112202.8,9350.233117,0.0,50429.58,0.0,50429.58,50429.58,0.0,106059.52
Jul 2022,2022-07-29,0.0,117989.93,9832.494468,0.0,2933.87,0.0,2933.87,2933.87,0.0,118241.33
Aug 2022,2022-08-30,0.0,126570.23,10547.518923,0.0,0.0,0.0,0.0,0.0,0.0,126570.23
Sep 2022,2022-09-30,0.0,122338.2,10194.849912,0.0,486.78,0.0,486.78,486.78,0.0,122327.53
Oct 2022,2022-10-31,0.0,121908.46,10159.038371,0.0,9683.29,0.0,9683.29,9683.29,0.0,122082.18
Nov 2022,2022-11-30,0.0,121488.55,10124.045521,0.0,2987.58,0.0,2987.58,2987.58,0.0,121549.99
Dec 2022,2022-12-30,0.0,116663.33,9721.944147,0.0,9271.31,0.0,9271.31,9271.31,0.0,118973.28
Jan 2023,2023-01-31,0.0,121856.1,10154.67497,0.0,480.09,0.0,480.09,480.09,0.0,121865.82
Feb 2023,2023-02-28,0.0,117414.81,9784.56746,0.0,1784.89,0.0,1784.89,1784.89,0.0,117279.98
Mar 2023,2023-03-31,0.0,116438.99,9703.249128,0.0,402.84,0.0,402.84,402.84,0.0,116459.86
Apr 2023,2023-04-28,0.0,127033.03,10586.085996,0.0,1819.08,0.0,1819.08,1819.08,0.0,127228.04
May 2023,2023-05-31,0.0,131759.79,10979.982839,0.0,658.57,0.0,658.57,658.57,0.0,131825.53
Jun 2023,2023-06-30,0.0,142544.68,11878.723309,0.0,8219.96,0.0,8219.96,8219.96,0.0,142791.84
Jul 2023,2023-07-31,0.0,150885.72,12573.809689,0.0,5540.13,0.0,5540.13,5540.13,0.0,151370.6
Aug 2023,2023-08-31,0.0,165809.23,13817.435512,0.0,0.0,0.0,0.0,0.0,0.0,165809.23
Sep 2023,2023-09-29,0.0,163029.4,13585.783454,0.0,0.0,0.0,0.0,0.0,0.0,163029.4
Oct 2023,2023-10-31,0.0,160067.32,13338.943142,0.0,0.0,0.0,0.0,0.0,0.0,160067.32
Nov 2023,2023-11-30,0.0,175530.53,14627.544128,0.0,2117.65,0.0,2117.65,2117.65,0.0,175787.31
Dec 2023,2023-12-29,0.0,188763.06,15730.254841,0.0,0.0,0.0,0.0,0.0,0.0,188763.06
Jan 2024,2024-01-31,0.0,196316.72,16359.726725,0.0,22964.48,0.0,22964.48,22964.48,0.0,196338.85
Feb 2024,2024-02-29,0.0,195924.89,16327.074195,0.0,187.45,0.0,187.45,187.45,0.0,195920.49
Mar 2024,2024-03-28,0.0,194510.05,16209.170512,0.0,220.0,0.0,220.0,220.0,0.0,194501.02
Apr 2024,2024-04-30,0.0,217840.85,18153.404288,0.0,5262.27,0.0,5262.27,5262.27,0.0,218186.56
May 2024,2024-05-31,0.0,220146.94,18345.57858,0.0,4149.57,0.0,4149.57,4149.57,0.0,220313.41
Jun 2024,2024-06-28,0.0,246064.47,20505.372255,0.0,4319.71,0.0,4319.71,4319.71,0.0,245968.52
Jul 2024,2024-07-31,0.0,250688.32,20890.693469,0.0,14782.84,0.0,14782.84,14782.84,0.0,250963.61
Aug 2024,2024-08-30,0.0,249284.33,20773.694503,0.0,7649.71,0.0,7649.71,7649.71,0.0,250262.1
Sep 2024,2024-09-30,0.0,247470.25,20622.520788,0.0,0.0,0.0,0.0,0.0,0.0,247470.25
Oct 2024,2024-10-31,0.0,229002.03,19083.502353,0.0,1188.83,0.0,1188.83,1188.83,0.0,228863.7
Nov 2024,2024-11-29,0.0,238452.19,19871.015935,0.0,1062.16,0.0,1062.16,1062.16,0.0,238489.43
Dec 2024,2024-12-31,0.0,237134.03,19761.168875,0.0,2986.25,0.0,2986.25,2986.25,0.0,237256.81
Jan 2025,2025-01-31,0.0,219847.82,18320.651807,0.0,406.33,0.0,406.33,406.33,0.0,219813.05
Feb 2025,2025-02-28,0.0,183134.54,15261.211881,0.0,2636.06,0.0,2636.06,2636.06,0.0,182794.34
Mar 2025,2025-03-31,0.0,192297.42,16024.785023,0.0,628.6,0.0,628.6,628.6,0.0,192386.72
Apr 2025,2025-04-30,0.0,201863.8,16821.983082,0.0,6477.34,0.0,6477.34,6477.34,0.0,201822.85
May 2025,2025-05-30,0.0,212104.52,17675.376859,0.0,2321.69,0.0,2321.69,2321.69,0.0,212310.46
Jun 2025,2025-06-30,0.0,221334.03,18444.502521,0.0,0.0,0.0,0.0,0.0,0.0,221334.03
Jul 2025,2025-07-31,0.0,215692.2,17974.350343,0.0,3311.96,0.0,3311.96,3311.96,0.0,215915.26
Aug 2025,2025-08-29,0.0,213311.75,17775.979133,0.0,3231.14,0.0,3231.14,3231.14,0.0,213333.41
Sep 2025,2025-09-30,0.0,228868.71,19072.392116,0.0,5139.98,0.0,5139.98,5139.98,0.0,228970.78
